DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 02/07/2013,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
ARMOUR THYROID 240 MG TABLET,00456046301,0.5769,C/I,N,41291.0,4.0,N
ARMOUR THYROID 30 MG TABLET,00456045801,0.1178,C/I,N,41291.0,1.0,N
ARMOUR THYROID 60 MG TABLET,00456045901,0.13065,C/I,N,41291.0,1.0,N
ARMOUR THYROID 90 MG TABLET,00456046001,0.20788,C/I,N,41291.0,1.0,N
AROMASIN 25 MG TABLET,00009766304,15.41116,C/I,N,41291.0,2.0,N
ARTHRICREAM 10% RUB,24385016553,0.02314,C/I,Y,41291.0,"1, 5",N
ARTHRITIS PAIN ER 650 MG CAPLT,63868008950,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,37205003471,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,37205003478,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,36800096647,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,36800054462,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,36800054471,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,36800054478,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,49614047378,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN ER 650 MG CAPLT,51660033301,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN RELIEF 650 MG,24385062978,0.06323,C/I,Y,41291.0,1.0,N
ARTHRITIS PAIN RLF ER 650 MG,24385062981,0.06323,C/I,Y,41291.0,1.0,N
ARTHROTEC 50 MG-200 MCG TAB,00025141134,3.32699,C/I,N,41291.0,2.0,N
ARTHROTEC 50 MG-200 MCG TAB,00025141160,3.32699,C/I,N,41291.0,2.0,N
ARTHROTEC 50 MG-200 MCG TAB,00025141190,3.32699,C/I,N,41291.0,2.0,N
ARTHROTEC 75 MG-200 MCG TAB,00025142134,3.31343,C/I,N,41291.0,2.0,N
ARTHROTEC 75 MG-200 MCG TAB,00025142160,3.31343,C/I,N,41291.0,2.0,N
ARTIFICIAL TEARS DROPS,24385000605,0.11809,C/I,Y,41291.0,"1, 5",N
ARTIFICIAL TEARS DROPS,00536197072,0.124,C/I,Y,41291.0,"1, 5",N
ARTIFICIAL TEARS DROPS,37205013705,0.124,C/I,Y,41291.0,"1, 5",N
ARTIFICIAL TEARS EYE OINT,00536655091,0.68602,C/I,Y,41291.0,"1, 5",N
ASACOL EC 400 MG TABLET,00149075215,2.05869,C/I,N,41278.0,3.0,N
ASACOL EC 400 MG TABLET,00430075227,2.05869,C/I,N,41278.0,3.0,N
ASACOL HD DR 800 MG TABLET,00149078301,4.13086,C/I,N,41278.0,3.0,N
ASACOL HD DR 800 MG TABLET,00430078327,4.13086,C/I,N,41278.0,3.0,N
ASCOMP WITH CODEINE CAPSULE,51991007401,0.55485,C/I,N,41291.0,1.0,N
ASCOMP WITH CODEINE CAPSULE,51991007405,0.55485,C/I,N,41291.0,1.0,N
ASCORBIC ACID 500 MG TABLET,00536329201,0.02929,C/I,Y,41291.0,4.0,N
ASCORBIC ACID 500 MG TABLET,00536329210,0.02929,C/I,Y,41291.0,4.0,N
ASCRIPTIN 325 MG TABLET,00067014910,0.05969,C/I,Y,41291.0,1.0,N
ASCRIPTIN 325 MG TABLET,00067014922,0.05969,C/I,Y,41291.0,1.0,N
ASMANEX TWISTHALER 110 MCG #30,00085146102,119.83625,C/I,N,41291.0,"2, 5",N
ASMANEX TWISTHALER 220 MCG #30,00085134103,130.72249,C/I,N,41291.0,"2, 5",N
ASMANEX TWISTHALER 220 MCG #60,00085134102,153.59025,C/I,N,41291.0,"2, 5",N
ASMANEX TWISTHALR 220 MCG #120,00085134101,216.709,C/I,N,41291.0,"2, 5",N
ASPIR EC 81 MG TABLET,62107002726,0.00911,C/I,Y,41291.0,1.0,N
ASPIR EC 81 MG TABLET,62107002732,0.00911,C/I,Y,41291.0,1.0,N
ASPIR-LOW EC 81 MG TABLET,00904770418,0.00911,C/I,Y,41291.0,1.0,N
ASPIR-LOW EC 81 MG TABLET,00904770470,0.00911,C/I,Y,41291.0,1.0,N
ASPIR-LOW EC 81 MG TABLET,00904770480,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG COATED TABLET,00904201980,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG COATED TABLET,00113041678,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG COATED TABLET,00113041687,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00904201959,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00904200940,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00904200960,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00904200970,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00904200980,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,11383014811,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,11383014851,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,24385041687,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,16103036508,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,62107002507,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,62107002532,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00603003121,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00536330501,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,00536330510,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,51645071601,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,51645071610,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,37205014578,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,37205014587,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,49483001101,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 325 MG TABLET,49483001110,0.00965,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,24385036468,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00904404061,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00904404073,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00904628889,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00113046768,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00113027468,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,63739043401,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,63739043403,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,00536329736,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,49483033463,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,36800046768,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,36800025968,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,36800027468,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG CHEWABLE TABLET,37205070868,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG TABLET CHEW,16103036605,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN 81 MG TABLET CHEW,16103036611,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN ADULT 81 MG CHEW TAB,37205036968,0.02466,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,16103035708,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,16103035711,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,24385042902,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,24385042990,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00904201159,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00904201360,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00904201372,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00904201380,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,11383005011,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,11383005026,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,63739002301,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00603016821,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00603016921,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00603016932,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00536331301,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,00536331310,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,68016004505,0.01311,C/I,Y,41291.0,"1, 6",N
ASPIRIN EC 325 MG TABLET,37205042996,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 325 MG TABLET,36800042902,0.01311,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,11383015814,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,11383015826,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,24385053548,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,24385053576,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,24385053587,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,24385054148,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,24385054187,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,16103035609,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,16103035611,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,00182106105,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,63739027201,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,63739027210,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,63739052201,0.00911,C/I,Y,41291.0,"1, 6",N
ASPIRIN EC 81 MG TABLET,63739052210,0.00911,C/I,Y,41291.0,"1, 6",N
ASPIRIN EC 81 MG TABLET,00536308610,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,00536308641,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,00603002622,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,00603002632,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,68016008903,0.00911,C/I,Y,41291.0,"1, 6",N
ASPIRIN EC 81 MG TABLET,37205051076,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,37205051087,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,36800027748,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,49614053531,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,49614053576,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,49348075623,0.00911,C/I,Y,41291.0,1.0,N
ASPIRIN EC 81 MG TABLET,51645071308,0.00911,C/I,Y,41291.0,1.0,N
ASTELIN 137 MCG NASAL SPRAY,00037024130,4.39033,C/I,N,41291.0,"2, 5",N
ASTEPRO 0.15% NASAL SPRAY,00037024330,3.86232,C/I,N,41279.0,"3, 5",N
ATACAND 16 MG TABLET,00186001628,2.87151,C/I,N,41291.0,2.0,N
ATACAND 16 MG TABLET,00186001631,2.87151,C/I,N,41291.0,2.0,N
ATACAND 16 MG TABLET,00186001654,2.87151,C/I,N,41291.0,2.0,N
ATACAND 32 MG TABLET,00186003228,3.90488,C/I,N,41291.0,2.0,N
ATACAND 32 MG TABLET,00186003231,3.90488,C/I,N,41291.0,2.0,N
ATACAND 32 MG TABLET,00186003254,3.90488,C/I,N,41291.0,2.0,N
ATACAND 4 MG TABLET,00186000431,2.89825,C/I,N,41291.0,3.0,N
ATACAND 8 MG TABLET,00186000831,2.86096,C/I,N,41291.0,2.0,N
ATACAND HCT 16-12.5 MG TAB,00186016228,3.82971,C/I,N,41291.0,3.0,N
ATACAND HCT 16-12.5 MG TAB,00186016254,3.82971,C/I,N,41291.0,3.0,N
ATACAND HCT 32-12.5 MG TAB,00186032228,3.97195,C/I,N,41291.0,2.0,N
ATACAND HCT 32-12.5 MG TAB,00186032254,3.97195,C/I,N,41291.0,2.0,N
ATACAND HCT 32-25 MG TABLET,00186032454,4.32548,C/I,N,41291.0,2.0,N
ATELVIA DR 35 MG TABLET,00430097903,31.91285,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,16571044111,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,16714003304,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,16714003306,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00781150701,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00781150710,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00093075301,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00093075305,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,63304062301,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,63304062310,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,62584071501,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,53489053001,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,53489053010,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00378075701,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00378075710,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,00378075793,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,68382002401,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,68382002410,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,65862017001,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,65862017099,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,51079068501,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,51079068520,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,50742010301,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 100 MG TABLET,50742010310,0.02877,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00781107801,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00781107810,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00904539261,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,16571043011,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,16714003104,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,16714003106,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00093078701,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00093078710,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,53489053601,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,63304062101,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,63304062110,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00378021801,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00378021810,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,00182823589,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,65862016801,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,65862016899,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,68382002201,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,68382002210,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,50742010101,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,50742010110,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,51079075901,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,51079075917,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,51079075919,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,51079075920,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 25 MG TABLET,51079075963,0.01456,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,16714003204,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,16714003206,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,16571043111,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00781150601,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00781150610,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00093075201,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00093075210,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,63304062201,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,63304062210,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,62584046701,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,53489052901,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,53489052910,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,54458093105,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00182823689,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00378023101,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,00378023110,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,68382002301,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,68382002310,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,65862016901,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,65862016999,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,68645031054,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,51079068401,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,51079068417,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,51079068419,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,51079068420,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,51079068463,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,50742010201,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL 50 MG TABLET,50742010210,0.01649,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHAL 50-25 TB,00904620060,0.08828,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHAL 50-25 TB,53489053101,0.08828,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHAL 50-25 TB,00378206301,0.08828,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHAL 50-25 TB,00591578201,0.08828,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHALIDONE 100-25,53489053201,0.13775,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHALIDONE 100-25,00591578301,0.13775,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHALIDONE 100-25,00378206401,0.13775,C/I,N,41291.0,1.0,N
ATENOLOL-CHLORTHALIDONE 100-25,00378206493,0.13775,C/I,N,41291.0,1.0,N
ATHLETE'S FOOT AF 1% CREAM,37205094199,0.3242,C/I,Y,41291.0,"1, 5",N
ATIVAN 0.5 MG TABLET,64455006301,3.26478,C/I,N,41291.0,2.0,N
ATIVAN 1 MG TABLET,64455006401,4.3783,C/I,N,41291.0,2.0,N
ATIVAN 1 MG TABLET,64455006410,4.3783,C/I,N,41291.0,2.0,N
ATIVAN 2 MG TABLET,64455006501,7.12278,C/I,N,41291.0,4.0,N
ATORVASTATIN 10 MG TABLET,00904629061,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,00781538192,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,55111012105,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,55111012190,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,60505257808,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,60505257809,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,63304082705,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,63304082790,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,00378201505,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,00378201577,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,00591377410,0.16088,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 10 MG TABLET,00591377419,0.16088,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 10 MG TABLET,68084056401,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,68645040270,0.16088,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 10 MG TABLET,51079040901,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 10 MG TABLET,51079040920,0.16088,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,00781538292,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,00904629161,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,63304082805,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,63304082890,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,60505257908,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,60505257909,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,55111012205,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,55111012290,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,00591377510,0.22726,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 20 MG TABLET,00591377519,0.22726,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 20 MG TABLET,00378201705,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,00378201777,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,68645040370,0.22726,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 20 MG TABLET,68084056501,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,51079041001,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 20 MG TABLET,51079041020,0.22726,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,00781538492,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,55111012305,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,55111012390,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,60505258008,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,60505258009,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,63304082905,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,63304082990,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,00378212105,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,00378212177,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,00591377605,0.25207,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 40 MG TABLET,00591377619,0.25207,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 40 MG TABLET,68084058901,0.25207,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 40 MG TABLET,68645041754,0.25207,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 40 MG TABLET,51079041101,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 40 MG TABLET,51079041120,0.25207,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,00781538892,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,63304083005,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,63304083090,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,60505267108,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,60505267109,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,55111012405,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,55111012490,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,00591377705,0.22752,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 80 MG TABLET,00591377719,0.22752,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 80 MG TABLET,00378212205,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,00378212277,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,68645041854,0.22752,C/I,N,41291.0,"1, 6",N
ATORVASTATIN 80 MG TABLET,51079041201,0.22752,C/I,N,41291.0,1.0,N
ATORVASTATIN 80 MG TABLET,51079041203,0.22752,C/I,N,41291.0,1.0,N
ATOVAQUONE-PROGUANIL 250-100,66993006002,5.06046,C/I,N,41291.0,"1, 6",N
ATOVAQUONE-PROGUANIL 250-100,66993006027,5.06046,C/I,N,41291.0,"1, 6",N
