,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 03/12/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
ANTACID SUSPENSION,24385035640,0.00571,02/19/2014,ML,C/I,Y,"1, 5",G,,
ANTACID SUSPENSION,36800034040,0.00702,02/19/2014,ML,C/I,Y,"1, 5",G,,
ANTACID XTRA STRENGTH CHEW TAB,24385010680,0.02465,02/19/2014,EA,C/I,Y,1,G,,
ANTACID XTRA STRENGTH CHEW TAB,37205020580,0.02465,02/19/2014,EA,C/I,Y,1,G,,
ANTACID XTRA STRENGTH CHEW TAB,37205070680,0.02465,02/19/2014,EA,C/I,Y,1,G,,
ANTACID-ANTIGAS LIQUID,37205053040,0.00571,02/19/2014,ML,C/I,Y,"1, 5",G,,
ANTACID-SIMETHICONE LIQUID,00113034040,0.00648,01/22/2014,ML,C/I,Y,"4, 5",G,,
ANTARA 130 MG CAPSULE,27437011001,6.21481,02/19/2014,EA,C/I,N,1,B,5.11759,02/19/2014
ANTARA 130 MG CAPSULE,27437011006,6.21481,02/19/2014,EA,C/I,N,1,B,5.11759,02/19/2014
ANTI-DIARRHEAL 2 MG CAPLET,00113022453,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00113022489,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00113022491,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00713041812,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00713041821,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00713041824,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00713041866,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00713041879,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00904772512,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,00904772524,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,24385038689,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,24385055408,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,24385055453,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,24385055462,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,24385055467,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,37205037053,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,37205037067,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,37205037089,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG CAPLET,51660012312,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG TABLET,36800022453,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG TABLET,36800022462,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG TABLET,36800022480,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-DIARRHEAL 2 MG TABLET,36800022491,0.10619,02/19/2014,EA,C/I,Y,1,G,,
ANTI-FUNGAL 1% POWDER,00536515026,0.04565,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-GAS ULTRA STR SOFTGEL,68016069257,0.05412,02/19/2014,EA,C/I,Y,"1, 6",G,,
ANTI-ITCH 1% CREAM,00113054164,0.04936,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 1% CREAM,00113097364,0.04936,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 1% OINTMENT,45802027603,0.06154,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 2% CREAM,24385021003,0.06661,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 2% CREAM,51672206602,0.06661,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 2% CREAM,51672208902,0.06661,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-ITCH 2% SPRAY,37205033816,0.03085,10/24/2013,ML,C/I,Y,"4, 5",G,,
ANTI-ITCH CREAM,37205027810,0.06661,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTI-NAUSEA LIQUID,37205029126,0.01652,10/24/2013,ML,C/I,Y,"4, 5",G,,
ANTI-NAUSEA LIQUID,00113029126,0.01727,02/19/2014,ML,C/I,Y,"1, 5",G,,
ANTI-NAUSEA LIQUID,24385029126,0.01727,02/19/2014,ML,C/I,Y,"1, 5",G,,
ANTIFUNGAL 1% CREAM,24385020503,0.09058,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTIFUNGAL 1% CREAM,24385020501,0.16986,02/19/2014,GM,C/I,Y,"1, 5",G,,
ANTIFUNGAL 1% SPRAY POWDER,37205034466,0.02225,11/21/2013,GM,C/I,Y,"4, 5",G,,
ANTIFUNGAL 2% CREAM,00472073514,0.13435,01/22/2014,GM,C/I,Y,"4, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,42192071015,0.45976,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,43199001615,0.45976,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,64376043815,0.45976,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,76439030515,0.45976,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,24208056162,0.77725,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,42192070810,0.77725,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTIPYRINE-BENZOCAINE EAR DROP,76439030510,0.77725,02/19/2014,ML,C/I,N,"1, 5",G,,
ANTISEPTIC SKIN CLEANSER 4%,46122013734,0.01782,01/22/2014,ML,C/I,Y,"4, 5",G,,
ANU-MED SUPPOSITORY,00904768822,0.12357,02/19/2014,EA,C/I,Y,1,G,,
ANUSOL-HC 2.5% CREAM,65649040130,3.20433,01/22/2014,GM,C/I,N,"4, 5, 6",B-ANDA,,
AP-HIST DM LIQUID,28595080016,0.13830,02/19/2014,ML,C/I,Y,"1, 5",G,,
APEXICON E 0.05% CREAM,00462039560,7.25508,12/18/2013,GM,C/I,N,"4, 5",G,,
APEXICON E 0.05% CREAM,10337039560,7.25508,12/18/2013,GM,C/I,N,"4, 5",G,,
APIDRA 100 UNITS/ML VIAL,00088250033,15.18298,02/19/2014,ML,C/I,N,"1, 5",B,,
APIDRA SOLOSTAR 100 UNITS/ML,00088250205,19.54052,02/19/2014,ML,C/I,N,"1, 5",B,,
APLENZIN ER 174 MG TABLET,00024581030,10.83504,11/08/2013,EA,C/I,N,4,B,,
APLENZIN ER 348 MG TABLET,00024581130,14.73171,11/08/2013,EA,C/I,N,2,B,,
APLENZIN ER 522 MG TABLET,00024581230,33.49367,02/19/2014,EA,C/I,N,1,B,,
APLISOL 5T UNITS/0.1 ML VIAL,42023010405,28.33531,01/01/2014,ML,C/I,N,"4, 5",B,,
APLISOL 5T UNITS/0.1 ML VIAL,42023010401,39.70288,02/19/2014,ML,C/I,N,"3, 5",B,,
APRACLONIDINE HCL 0.5% DROPS,17478071610,12.09000,01/22/2014,ML,C/I,N,"4, 5",G,,
APRACLONIDINE HCL 0.5% DROPS,61314066505,12.09000,01/22/2014,ML,C/I,N,"4, 5, 6",G,,
APRI 28 DAY TABLET,00555904358,0.45439,02/19/2014,EA,C/I,N,1,G,,
APRISO ER 0.375 GRAM CAPSULE,65649010302,2.58536,06/03/2013,EA,C/I,N,2,B,,
APRODINE TABLET,00904025024,0.04933,02/19/2014,EA,C/I,Y,1,G,,
APRODINE TABLET,00904025059,0.04933,02/19/2014,EA,C/I,Y,1,G,,
APTIVUS 250 MG CAPSULE,00597000302,10.24945,01/07/2014,EA,C/I,N,4,B,,
AQUANIL CLEANSER,00096072416,0.01845,02/19/2014,ML,C/I,Y,"1, 5",G,,
AQUANIL HC 1% LOTION,00096073204,0.10571,02/19/2014,ML,C/I,Y,"1, 5",G,,
ARANELLE 28 TABLET,00555906667,0.55876,02/19/2014,EA,C/I,N,1,G,,
ARANESP 100 MCG/0.5 ML SYRINGE,55513002504,1193.00200,11/21/2013,ML,C/I,N,"4, 5",B,,
ARANESP 60 MCG/0.3 ML SYRINGE,55513002304,1246.89024,03/07/2013,ML,C/I,N,"4, 5",B,,
ARAVA 20 MG TABLET,00088216130,31.27636,11/08/2013,EA,C/I,N,4,B,0.42082,02/19/2014
ARBINOXA 4 MG TABLET,63717087001,0.42699,02/19/2014,EA,C/I,N,1,G,,
ARBINOXA 4 MG/5 ML LIQUID,63717087116,0.08672,01/22/2014,ML,C/I,N,"4, 5",G,,
ARCAPTA NEOHALER 75 MCG CAP,00078061915,5.90759,01/03/2014,EA,C/I,N,"2, 5",B,,
ARICEPT 10 MG TABLET,62856024630,12.45419,01/24/2014,EA,C/I,N,2,B,0.08760,02/19/2014
ARICEPT 10 MG TABLET,62856024641,12.45419,01/24/2014,EA,C/I,N,2,B,0.08760,02/19/2014
ARICEPT 10 MG TABLET,62856024690,12.45419,01/24/2014,EA,C/I,N,2,B,0.08760,02/19/2014
ARICEPT 23 MG TABLET,62856024730,10.97519,01/24/2014,EA,C/I,N,2,B,9.03231,02/19/2014
ARICEPT 23 MG TABLET,62856024790,10.97519,01/24/2014,EA,C/I,N,2,B,9.03231,02/19/2014
ARICEPT 5 MG TABLET,62856024530,12.38739,01/24/2014,EA,C/I,N,4,B,0.08261,02/19/2014
ARICEPT 5 MG TABLET,62856024541,12.38739,01/24/2014,EA,C/I,N,4,B,0.08261,02/19/2014
ARICEPT 5 MG TABLET,62856024590,12.38739,01/24/2014,EA,C/I,N,4,B,0.08261,02/19/2014
ARIMIDEX 1 MG TABLET,00310020130,13.86330,09/19/2013,EA,C/I,N,2,B,0.21186,02/19/2014
ARMOUR THYROID 120 MG TABLET,00456046101,0.26284,02/19/2014,EA,C/I,N,"1, 6",B,,
ARMOUR THYROID 15 MG TABLET,00456045701,0.10864,02/19/2014,EA,C/I,N,"1, 6",B,,
ARMOUR THYROID 180 MG TABLET,00456046201,0.41879,02/19/2014,EA,C/I,N,"1, 6",B,,
ARMOUR THYROID 30 MG TABLET,00456045801,0.12734,02/19/2014,EA,C/I,N,"1, 6",B,,
ARMOUR THYROID 60 MG TABLET,00456045901,0.14133,02/19/2014,EA,C/I,N,"1, 6",B,,
ARMOUR THYROID 90 MG TABLET,00456046001,0.22384,02/19/2014,EA,C/I,N,"1, 6",B,,
AROMASIN 25 MG TABLET,00009766304,17.21449,01/01/2014,EA,C/I,N,4,B,4.75526,02/19/2014
ARTHRICREAM 10% RUB,24385016553,0.02231,02/19/2014,GM,C/I,Y,"1, 5",G,,
ARTHRITIS PAIN ER 650 MG CAPLT,36800054462,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,36800054471,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,36800054478,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,36800096647,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,37205003471,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,37205003478,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,49614047378,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,51660033301,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN ER 650 MG CAPLT,63868008950,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN RELIEF ER 650 MG CAPLET,24385062978,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHRITIS PAIN RLF ER 650 MG,24385062981,0.06097,02/19/2014,EA,C/I,Y,1,G,,
ARTHROTEC 50 MG-200 MCG TAB,00025141160,3.93618,01/01/2014,EA,C/I,N,4,B,2.55230,02/19/2014
ARTHROTEC 50 MG-200 MCG TAB,00025141190,3.93618,01/01/2014,EA,C/I,N,4,B,2.55230,02/19/2014
ARTHROTEC 75 MG-200 MCG TAB,00025142160,3.91688,01/01/2014,EA,C/I,N,2,B,2.46698,02/19/2014
ARTIFICIAL TEARS 1.4 % DROPS,00536197072,0.12788,02/19/2014,ML,C/I,Y,"1, 5",G,,
ARTIFICIAL TEARS 1.4 % DROPS,37205013705,0.12788,02/19/2014,ML,C/I,Y,"1, 5",G,,
ARTIFICIAL TEARS DROPS,24385000605,0.08781,10/24/2013,ML,C/I,Y,"4, 5",G,,
ARTIFICIAL TEARS EYE OINT,00536655091,0.65835,02/19/2014,GM,C/I,Y,"1, 5",G,,
ASACOL HD DR 800 MG TABLET,00430078327,4.41244,02/19/2014,EA,C/I,N,1,B,,
ASCOMP WITH CODEINE CAPSULE,51991007401,1.96266,02/19/2014,EA,C/I,N,1,G,,
ASCOMP WITH CODEINE CAPSULE,51991007405,1.96266,02/19/2014,EA,C/I,N,1,G,,
ASCRIPTIN 325 MG TABLET,00067014910,0.06265,03/21/2013,EA,C/I,Y,4,G,,
ASCRIPTIN 325 MG TABLET,00067014922,0.06265,03/21/2013,EA,C/I,Y,4,G,,
ASMANEX TWISTHALER 110 MCG #30,00085146102,128.22718,06/20/2013,EA,C/I,N,"2, 5",B,,
ASMANEX TWISTHALER 220 MCG #14,00085134104,71.78000,12/18/2013,EA,C/I,N,"4, 5",B,,
ASMANEX TWISTHALER 220 MCG #14,00085134106,71.78000,12/18/2013,EA,C/I,N,"4, 5",B,,
ASMANEX TWISTHALER 220 MCG #30,00085134103,139.11167,08/22/2013,EA,C/I,N,"2, 5",B,,
ASMANEX TWISTHALER 220 MCG #30,00085134107,139.11167,10/10/2013,EA,C/I,N,"2, 5",B,,
ASMANEX TWISTHALER 220 MCG #60,00085134102,161.29600,08/22/2013,EA,C/I,N,"2, 5",B,,
ASMANEX TWISTHALR 220 MCG #120,00085134101,231.95222,08/22/2013,EA,C/I,N,"2, 5",B,,
ASPIR EC 81 MG TABLET,62107002726,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIR EC 81 MG TABLET,62107002732,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIR-LOW EC 81 MG TABLET,00904770418,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIR-LOW EC 81 MG TABLET,00904770470,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIR-LOW EC 81 MG TABLET,00904770480,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG COATED TABLET,00113041678,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG COATED TABLET,00113041687,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00536330501,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00536330510,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00603003121,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00904200940,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00904200960,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00904201959,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,00904201980,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,16103036508,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,24385041687,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,37205014578,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,37205014587,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,49483001101,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,49483001110,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,51645071601,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,51645071610,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,62107002507,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 325 MG TABLET,62107002532,0.00950,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,00113027468,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,00113046768,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,00536329736,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,00904404073,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,00904628889,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,24385036468,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,36800025968,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,36800027468,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,36800046768,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,37205070868,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,49483033463,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,63739043401,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG CHEWABLE TABLET,63739043403,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG TABLET CHEW,16103036605,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN 81 MG TABLET CHEW,16103036611,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN ADULT 81 MG CHEW TAB,37205036968,0.02510,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00536331301,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00536331310,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00603016821,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00603016921,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00603016932,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00904201159,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00904201360,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00904201372,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,00904201380,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,16103035708,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,16103035711,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,24385042902,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,24385042990,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,36800042902,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,37205042996,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,63739002301,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,63739052301,0.01321,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 325 MG TABLET,68016004505,0.01321,02/19/2014,EA,C/I,Y,"1, 6",G,,
ASPIRIN EC 81 MG TABLET,00536308610,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,00536308641,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,00603002622,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,00603002632,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,16103035609,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,16103035611,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,24385053587,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,24385054187,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,36800027748,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,37205051076,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,37205051087,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,46122018076,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,46122018087,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,46122018248,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,49614053531,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,49614053576,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,51645071308,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,63739052201,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,63739052210,0.01166,02/19/2014,EA,C/I,Y,1,G,,
ASPIRIN EC 81 MG TABLET,68016008903,0.01166,02/19/2014,EA,C/I,Y,"1, 6",G,,
ASTELIN 137 MCG NASAL SPRAY,00037024130,4.39219,09/19/2013,ML,C/I,N,"2, 5",B,1.26230,02/19/2014
ASTEPRO 0.15% NASAL SPRAY,00037024330,3.99479,01/23/2014,ML,C/I,N,"2, 5",B,,
ASTHMANEFRIN 2.25% STARTER KIT,00487278410,4.56080,07/18/2013,EA,C/I,Y,"4, 5, 6",B,,
ASTHMANEFRIN RFILL 2.25% SOLN,00487278401,0.75414,01/22/2014,EA,C/I,Y,"4, 5, 6",B,,
ASTRINGENT SOLN POWDER PACK,51224016212,0.59633,01/22/2014,EA,C/I,Y,4,G,,
ATACAND 16 MG TABLET,00186001628,2.86345,09/19/2013,EA,C/I,N,2,B,2.30462,02/19/2014
ATACAND 16 MG TABLET,00186001631,2.86345,09/19/2013,EA,C/I,N,2,B,2.30462,02/19/2014
ATACAND 16 MG TABLET,00186001654,2.86345,09/19/2013,EA,C/I,N,2,B,2.30462,02/19/2014
ATACAND 32 MG TABLET,00186003231,3.85655,11/21/2013,EA,C/I,N,2,B,2.95314,02/19/2014
ATACAND 32 MG TABLET,00186003254,3.85655,11/21/2013,EA,C/I,N,2,B,2.95314,02/19/2014
ATACAND 4 MG TABLET,00186000431,2.84340,01/22/2014,EA,C/I,N,2,B,2.38872,02/19/2014
ATACAND 8 MG TABLET,00186000831,2.82879,12/18/2013,EA,C/I,N,4,B,2.43371,02/19/2014
ATACAND HCT 16-12.5 MG TAB,00186016254,3.67324,11/21/2013,EA,C/I,N,4,B,2.14815,02/19/2014
ATACAND HCT 32-12.5 MG TAB,00186032254,3.89200,12/18/2013,EA,C/I,N,4,B,1.74183,02/19/2014
ATELVIA DR 35 MG TABLET,00430097903,37.41105,02/19/2014,EA,C/I,N,1,B,,
ATENOLOL 100 MG TABLET,00093075301,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00093075305,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00378075701,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00378075710,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00378075793,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00781150701,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,00781150710,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,16571044111,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,16714003304,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,16714003306,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,50742010301,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,50742010310,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,51079068501,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,51079068520,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,53489053001,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,53489053010,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,62584071501,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,63304062301,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,63304062310,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,65862017001,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,65862017099,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,68382002401,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 100 MG TABLET,68382002410,0.03131,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 25 MG TABLET,00093078701,0.01384,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 25 MG TABLET,00093078710,0.01384,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 25 MG TABLET,00378021801,0.01384,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 25 MG TABLET,00378021810,0.01384,02/19/2014,EA,C/I,N,1,G,,
ATENOLOL 25 MG TABLET,00781107801,0.01384,02/19/2014,EA,C/I,N,1,G,,
