DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 03/21/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
FAMCICLOVIR 500 MG TABLET,65862046730,1.36817,41354.0,EA,C/I,N,1,G
FAMCICLOVIR 500 MG TABLET,59762270301,1.36817,41354.0,EA,C/I,N,1,G
FAMOTIDINE 10 MG TABLET,00172266246,0.10045,41354.0,EA,C/I,Y,1,G
FAMOTIDINE 10 MG TABLET,00172266248,0.10045,41354.0,EA,C/I,Y,1,G
FAMOTIDINE 10 MG TABLET,00172266272,0.10045,41354.0,EA,C/I,Y,1,G
FAMOTIDINE 20 MG TABLET,00172572810,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00172572860,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00172572870,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00172572880,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00378302001,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00378302005,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,16714036101,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,16714036104,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,16714036105,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,16714036106,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,00904555361,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,64679093601,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,64679093602,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,64679093603,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,61442012101,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,61442012110,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,63739048410,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,51079096601,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,51079096617,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,51079096619,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,51079096620,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,55111011901,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,55111011910,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,68084017201,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 20 MG TABLET,68645014059,0.0355,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,00378304001,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,00172572910,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,00172572960,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,00172572970,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,16714036201,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,16714036204,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,00904555461,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,61442012201,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,61442012210,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,64679093701,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,64679093702,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,64679093703,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,55111012001,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG TABLET,68645014154,0.06038,41354.0,EA,C/I,N,1,G
FAMOTIDINE 40 MG/5 ML SUSP,00574014704,1.03203,41354.0,ML,C/I,N,"1, 5, 6",G
FAMOTIDINE 40 MG/5 ML SUSP,68382044405,1.03203,41354.0,ML,C/I,N,"1, 5",G
FAMOTIDINE 40 MG/5 ML SUSP,68180015001,1.03203,41354.0,ML,C/I,N,"1, 5",G
FANAPT 1 MG TABLET,00078059520,11.2255,41326.0,EA,C/I,N,4,B
FANAPT 10 MG TABLET,00078060020,11.23584,41326.0,EA,C/I,N,4,B
FANAPT 12 MG TABLET,00078060120,11.38278,41326.0,EA,C/I,N,4,B
FANAPT 2 MG TABLET,00078059620,11.20818,41326.0,EA,C/I,N,4,B
FANAPT 4 MG TABLET,00078059720,11.23523,41326.0,EA,C/I,N,4,B
FANAPT 6 MG TABLET,00078059820,11.36435,41326.0,EA,C/I,N,4,B
FANAPT 8 MG TABLET,00078059920,11.37273,41326.0,EA,C/I,N,2,B
FARESTON 60 MG TABLET,11399000530,25.63507,41326.0,EA,C/I,N,4,B
FAZACLO 100 MG ODT,18860010401,7.36092,41326.0,EA,C/I,N,2,B
FAZACLO 100 MG ODT,18860010410,7.36092,41326.0,EA,C/I,N,2,B
FAZACLO 200 MG ODT,18860010601,11.58033,41326.0,EA,C/I,N,4,B
FAZACLO 200 MG ODT,18860010610,11.58033,41326.0,EA,C/I,N,4,B
FE C PLUS TABLET,64376080201,0.21563,41354.0,EA,C/I,N,1,G
FE C TABLET,64376080301,0.15558,41354.0,EA,C/I,Y,1,G
FELBAMATE 400 MG TABLET,65162073403,3.99441,41326.0,EA,C/I,N,4,G
FELBAMATE 400 MG TABLET,65162073409,3.99441,41326.0,EA,C/I,N,4,G
FELBAMATE 400 MG TABLET,51525043001,3.99441,41326.0,EA,C/I,N,"4, 6",G
FELBAMATE 600 MG TABLET,65162073503,4.29348,41354.0,EA,C/I,N,1,G
FELBAMATE 600 MG TABLET,65162073509,4.29348,41354.0,EA,C/I,N,1,G
FELBAMATE 600 MG TABLET,65162073518,4.29348,41354.0,EA,C/I,N,1,G
FELBAMATE 600 MG TABLET,51525043101,4.29348,41354.0,EA,C/I,N,"1, 6",G
FELBATOL 600 MG TABLET,00037043101,6.02017,41326.0,EA,C/I,N,2,B
FELBATOL 600 MG/5 ML SUSP,00037044267,2.7222,41326.0,ML,C/I,N,"4, 5",B
FELODIPINE ER 10 MG TABLET,00378501301,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,00378501305,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,13668013401,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,13668013405,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,13668013410,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,00603358321,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,00603358328,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,63304043701,0.74835,41354.0,EA,C/I,N,"1, 6",G
FELODIPINE ER 10 MG TABLET,53489037001,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,51079046801,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,51079046820,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 10 MG TABLET,68462023501,0.74835,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,00378501101,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,00378501105,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,13668013201,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,13668013205,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,13668013210,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,00603358121,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,00603358128,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,63304043501,0.56555,41354.0,EA,C/I,N,"1, 6",G
FELODIPINE ER 2.5 MG TABLET,53489036801,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 2.5 MG TABLET,68462023301,0.56555,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,00378501201,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,00378501205,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,13668013301,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,13668013305,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,13668013310,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,00603358221,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,00603358228,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,63304043601,0.4852,41354.0,EA,C/I,N,"1, 6",G
FELODIPINE ER 5 MG TABLET,53489036901,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,51079046701,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,51079046720,0.4852,41354.0,EA,C/I,N,1,G
FELODIPINE ER 5 MG TABLET,68462023401,0.4852,41354.0,EA,C/I,N,1,G
FEMARA 2.5 MG TABLET,00078024915,16.60593,41326.0,EA,C/I,N,2,B
FEMATROL LAXATIVE 5 MG TABLET,00904531246,0.04504,41354.0,EA,C/I,Y,1,G
FEMCON FE TABLET,00430048214,2.66923,41326.0,EA,C/I,N,2,B
FEMHRT 0.5 MG-2.5 MCG TABLET,00430014514,2.38382,41326.0,EA,C/I,N,2,B
FEMHRT 0.5 MG-2.5 MCG TABLET,00430014523,2.38382,41326.0,EA,C/I,N,2,B
FEMRING 0.05 MG VAGINAL RING,00430620140,192.515,41326.0,EA,C/I,N,2,B
FEMRING 0.10 MG VAGINAL RING,00430620240,201.87333,41354.0,EA,C/I,N,1,B
FENOFIBRATE 134 MG CAPSULE,00378862905,1.36809,41354.0,EA,C/I,N,1,G
FENOFIBRATE 134 MG CAPSULE,00378862977,1.36809,41354.0,EA,C/I,N,1,G
FENOFIBRATE 134 MG CAPSULE,00115052201,1.36809,41354.0,EA,C/I,N,1,G
FENOFIBRATE 145 MG TABLET,00093206098,4.05248,41354.0,EA,C/I,N,"1, 6",G
FENOFIBRATE 145 MG TABLET,68682052801,4.05248,41354.0,EA,C/I,N,1,G
FENOFIBRATE 145 MG TABLET,68180036102,4.05248,41354.0,EA,C/I,N,1,G
FENOFIBRATE 145 MG TABLET,68180036109,4.05248,41354.0,EA,C/I,N,1,G
FENOFIBRATE 160 MG TABLET,00378710177,1.19379,41354.0,EA,C/I,N,1,G
FENOFIBRATE 160 MG TABLET,00115552202,1.19379,41354.0,EA,C/I,N,1,G
FENOFIBRATE 160 MG TABLET,00115552210,1.19379,41354.0,EA,C/I,N,1,G
FENOFIBRATE 160 MG TABLET,63304090190,1.19379,41354.0,EA,C/I,N,1,G
FENOFIBRATE 160 MG TABLET,68084032821,1.19379,41354.0,EA,C/I,N,1,G
FENOFIBRATE 200 MG CAPSULE,00378863005,2.19422,41354.0,EA,C/I,N,1,G
FENOFIBRATE 200 MG CAPSULE,00378863077,2.19422,41354.0,EA,C/I,N,1,G
FENOFIBRATE 200 MG CAPSULE,00115053301,2.19422,41354.0,EA,C/I,N,1,G
FENOFIBRATE 200 MG CAPSULE,68084032921,2.19422,41354.0,EA,C/I,N,1,G
FENOFIBRATE 48 MG TABLET,00093206198,1.36386,41354.0,EA,C/I,N,"1, 6",G
FENOFIBRATE 48 MG TABLET,68180036009,1.36386,41354.0,EA,C/I,N,1,G
FENOFIBRATE 48 MG TABLET,68682052501,1.36386,41354.0,EA,C/I,N,1,G
FENOFIBRATE 54 MG TABLET,00378710077,0.55218,41354.0,EA,C/I,N,1,G
FENOFIBRATE 54 MG TABLET,00115551110,0.55218,41354.0,EA,C/I,N,1,G
FENOFIBRATE 54 MG TABLET,63304090090,0.55218,41354.0,EA,C/I,N,1,G
FENOFIBRATE 67 MG CAPSULE,00378862877,0.76558,41354.0,EA,C/I,N,1,G
FENOFIBRATE 67 MG CAPSULE,00115051101,0.76558,41354.0,EA,C/I,N,1,G
FENOFIBRIC ACID 105 MG TABLET,53489067807,2.34211,41326.0,EA,C/I,N,"4, 6",G
FENOFIBRIC ACID 105 MG TABLET,53489067890,2.34211,41326.0,EA,C/I,N,"4, 6",G
FENOFIBRIC ACID 35 MG TABLET,53489067707,0.79427,41326.0,EA,C/I,N,"4, 6",G
FENOPROFEN 600 MG TABLET,00378047101,1.76212,41354.0,EA,C/I,N,1,G
FENTANYL 0.05 MG/ML AMPUL,00409909335,0.07703,41326.0,ML,C/I,N,"4, 5",G
FENTANYL 0.05 MG/ML AMPUL,10019003372,0.07703,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 0.05 MG/ML VIAL,00409909422,0.65433,41326.0,ML,C/I,N,"4, 5",G
FENTANYL 0.05 MG/ML VIAL,10019003739,0.65433,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 0.05 MG/ML VIAL,10019003783,0.65433,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 100 MCG/2 ML VIAL,10019003727,0.65433,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 100 MCG/2 ML VIAL,00641602725,0.65433,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 100 MCG/HR PATCH,00406900076,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,00378912416,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,00378912498,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,00093690345,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,00781724455,16.64075,41354.0,EA,C/I,N,"1, 6",G
FENTANYL 100 MCG/HR PATCH,00591321472,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,00591360372,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,60505700400,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,60505700402,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 100 MCG/HR PATCH,67767012318,16.64075,41354.0,EA,C/I,N,1,G
FENTANYL 12 MCG/HR PATCH,00378911916,14.39383,41354.0,EA,C/I,N,1,G
FENTANYL 12 MCG/HR PATCH,00378911998,14.39383,41354.0,EA,C/I,N,1,G
FENTANYL 12 MCG/HR PATCH,00781724055,14.39383,41354.0,EA,C/I,N,"1, 6",G
"FENTANYL 2,500 MCG/50 ML VIAL",00641603001,0.65433,41326.0,ML,C/I,N,"4, 5, 6",G
FENTANYL 25 MCG/HR PATCH,00378912116,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,00378912198,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,00406902576,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,00093690045,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,00781724155,4.76431,41354.0,EA,C/I,N,"1, 6",G
FENTANYL 25 MCG/HR PATCH,00591360072,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,00591319872,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,60505700100,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,60505700102,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 25 MCG/HR PATCH,67767012018,4.76431,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00406905076,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00378912216,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00378912298,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00093690145,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00591360172,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00591321272,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,00781724255,8.53513,41354.0,EA,C/I,N,"1, 6",G
FENTANYL 50 MCG/HR PATCH,60505700200,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,60505700202,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 50 MCG/HR PATCH,67767012118,8.53513,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00378912316,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00378912398,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00406907576,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00093690245,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00781724355,13.0423,41354.0,EA,C/I,N,"1, 6",G
FENTANYL 75 MCG/HR PATCH,00591321372,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,00591360272,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,60505700300,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,60505700302,13.0423,41354.0,EA,C/I,N,1,G
FENTANYL 75 MCG/HR PATCH,67767012218,13.0423,41354.0,EA,C/I,N,1,G
"FENTANYL CIT OTFC 1,200 MCG",00406921230,18.46178,41326.0,EA,C/I,N,4,G
"FENTANYL CIT OTFC 1,200 MCG",00093537465,18.46178,41326.0,EA,C/I,N,4,G
"FENTANYL CIT OTFC 1,200 MCG",49884046355,18.46178,41326.0,EA,C/I,N,4,G
"FENTANYL CIT OTFC 1,200 MCG",55253007401,18.46178,41347.0,EA,C/I,N,"4, 6",G
"FENTANYL CIT OTFC 1,200 MCG",55253007430,18.46178,41326.0,EA,C/I,N,"4, 6",G
"FENTANYL CIT OTFC 1,600 MCG",00406921630,21.30313,41354.0,EA,C/I,N,1,G
"FENTANYL CIT OTFC 1,600 MCG",55253007501,21.30313,41354.0,EA,C/I,N,"1, 6",G
"FENTANYL CIT OTFC 1,600 MCG",55253007530,21.30313,41354.0,EA,C/I,N,"1, 6",G
"FENTANYL CIT OTFC 1,600 MCG",49884046455,21.30313,41354.0,EA,C/I,N,1,G
FENTANYL CITRATE OTFC 400 MCG,00406920430,10.17433,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 400 MCG,00093537165,10.17433,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 400 MCG,49884046055,10.17433,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 400 MCG,55253007101,10.17433,41347.0,EA,C/I,N,"4, 6",G
FENTANYL CITRATE OTFC 400 MCG,55253007130,10.17433,41326.0,EA,C/I,N,"4, 6",G
FENTANYL CITRATE OTFC 600 MCG,00406920630,12.53047,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 600 MCG,00093537265,12.53047,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 600 MCG,55253007201,12.53047,41347.0,EA,C/I,N,"4, 6",G
FENTANYL CITRATE OTFC 600 MCG,55253007230,12.53047,41326.0,EA,C/I,N,"4, 6",G
FENTANYL CITRATE OTFC 600 MCG,49884046155,12.53047,41326.0,EA,C/I,N,4,G
FENTANYL CITRATE OTFC 800 MCG,00406920830,13.261,41354.0,EA,C/I,N,1,G
FENTANYL CITRATE OTFC 800 MCG,00093537365,13.261,41354.0,EA,C/I,N,1,G
FENTANYL CITRATE OTFC 800 MCG,49884046255,13.261,41354.0,EA,C/I,N,1,G
FENTANYL CITRATE OTFC 800 MCG,55253007301,13.261,41354.0,EA,C/I,N,"1, 6",G
FENTANYL CITRATE OTFC 800 MCG,55253007330,13.261,41354.0,EA,C/I,N,"1, 6",G
FENTORA 200 MCG BUCCAL TABLET,63459054228,35.69471,41326.0,EA,C/I,N,4,B
FENTORA 400 MCG BUCCAL TABLET,63459054428,51.75012,41326.0,EA,C/I,N,4,B
FENTORA 600 MCG BUCCAL TABLET,63459054628,66.99914,41354.0,EA,C/I,N,1,B
FENTORA 800 MCG BUCCAL TABLET,63459054828,81.99443,41326.0,EA,C/I,N,4,B
FEROCON CAPSULE,51991063501,0.17778,41354.0,EA,C/I,N,1,G
FEROTRINSIC CAPSULE,10267046401,0.17778,41354.0,EA,C/I,N,1,G
FERRALET 90 DUAL-IRON TABLET,00178008990,1.03322,41326.0,EA,C/I,N,2,B
FERRAPLUS 90 TABLET,13811001290,0.42489,41326.0,EA,C/I,N,4,G
FERREX 150 CAPSULE,00904539561,0.10566,41354.0,EA,C/I,Y,1,G
FERREX 150 CAPSULE,51991020311,0.10566,41354.0,EA,C/I,Y,1,G
FERREX 150 FORTE CAPSULE,51991019811,0.10008,41354.0,EA,C/I,N,1,G
FERREX 150 FORTE PLUS CAPSULE,51991079890,0.92897,41354.0,EA,C/I,N,1,G
FERREX 150 PLUS CAPSULE,51991070390,0.94982,41354.0,EA,C/I,Y,1,G
FERREX 28 TABLET,51991058828,0.76286,41354.0,EA,C/I,N,1,G
FERROCITE PLUS TABLET,51991018211,0.20901,41326.0,EA,C/I,N,4,G
FERROCITE TABLET,51991018142,0.11581,41354.0,EA,C/I,Y,1,G
FERROGELS FORTE SOFTGEL,60258018901,0.30736,41354.0,EA,C/I,N,1,G
FERROUS SULFATE 325 MG TABLET,00536589001,0.01125,41354.0,EA,C/I,Y,1,G
FERROUS SULFATE 325 MG TABLET,64376080910,0.01125,41354.0,EA,C/I,Y,1,G
FERUS 150 MG CAPSULE,12830081101,0.10566,41354.0,EA,C/I,Y,1,G
FEVERALL 325 MG SUPPOSITORY,00472120206,0.51063,41354.0,EA,C/I,Y,1,G
FEVERALL 325 MG SUPPOSITORY,00472120212,0.51063,41354.0,EA,C/I,Y,1,G
FEVERALL 325 MG SUPPOSITORY,00472120250,0.51063,41354.0,EA,C/I,Y,1,G
FEVERALL 650 MG SUPPOSITORY,00472120305,0.44367,41354.0,EA,C/I,Y,1,G
FEVERALL 650 MG SUPPOSITORY,00472120312,0.44367,41354.0,EA,C/I,Y,1,G
FEVERALL 650 MG SUPPOSITORY,00472120350,0.44367,41354.0,EA,C/I,Y,1,G
FIBER LAXATIVE 625 MG CAPLET,00113047775,0.05995,41354.0,EA,C/I,Y,1,G
FIBER LAXATIVE 625 MG CAPLET,36800047775,0.05995,41354.0,EA,C/I,Y,1,G
FIBER LAXATIVE 625 MG CAPLET,36800047792,0.05995,41354.0,EA,C/I,Y,1,G
FIBER LAXATIVE 625 MG TABLET,37205021375,0.05995,41354.0,EA,C/I,Y,1,G
FIBER LAXATIVE CAPSULE,37205037278,0.03285,41354.0,EA,C/I,Y,1,G
FIBER TABLET,00904250091,0.05995,41354.0,EA,C/I,Y,1,G
FIBER TABS,24385012576,0.05995,41354.0,EA,C/I,Y,1,G
FIBER THERAPY 500 MG CAPLET,24385046678,0.05284,41354.0,EA,C/I,Y,1,G
FIBER-LAX CAPTABS,00536430605,0.05995,41354.0,EA,C/I,Y,1,G
FIBER-LAX CAPTABS,00536430608,0.05995,41354.0,EA,C/I,Y,1,G
FIBER-LAX CAPTABS,00536430611,0.05995,41354.0,EA,C/I,Y,1,G
FIBERCON 625 MG CAPLET,00005250002,0.10676,41354.0,EA,C/I,Y,"1, 6",B
FIBERCON 625 MG CAPLET,00005250023,0.10676,41354.0,EA,C/I,Y,"1, 6",B
FIBERCON 625 MG CAPLET,00005250033,0.10676,41354.0,EA,C/I,Y,"1, 6",B
FIBERTAB 625 MG TABLET,00603018102,0.05995,41354.0,EA,C/I,Y,1,G
FINACEA 15% GEL,10922082502,3.77295,41326.0,GM,C/I,N,"2, 5",B
FINACEA PLUS KIT,10922082610,173.384,41326.0,EA,C/I,N,4,B
FINASTERIDE 5 MG TABLET,00378315101,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00378315177,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00378315193,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00093735501,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00093735505,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00093735556,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00093735598,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16729009001,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16729009010,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16729009015,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16729009016,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16714052201,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16714052203,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16714052204,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16714052205,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,16714052210,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,31722052530,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,31722052590,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,45963050002,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,45963050008,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,45963050030,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,47335071513,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,47335071581,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,47335071583,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00603363302,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00603363316,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00603363321,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,00603363328,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,65862014901,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,65862014930,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,65862014990,0.23314,41354.0,EA,C/I,N,1,G
FINASTERIDE 5 MG TABLET,55111017230,0.23314,41354.0,EA,C/I,N,1,G
