,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 07/16/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
DESIPRAMINE 75 MG TABLET,00781197401,1.97668,04/23/2014,EA,C/I,N,4,G,,
DESIPRAMINE 75 MG TABLET,45963034402,1.97668,04/23/2014,EA,C/I,N,4,G,,
DESLORATADINE 5 MG ODT,55111036031,4.69961,11/21/2013,EA,C/I,N,4,G,,
DESLORATADINE 5 MG TABLET,00378401701,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,00378401705,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,00574983801,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,00781522601,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,00781522605,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,62756052313,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,62756052388,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,68180015301,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,68180015302,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,76439010710,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,76439010730,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESLORATADINE 5 MG TABLET,76439010750,0.97710,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN 0.01% SOLUTION,24208034205,20.80119,06/18/2014,ML,C/I,N,"1, 5",G,,
DESMOPRESSIN 0.01% SPRAY,62756016191,20.80119,06/18/2014,ML,C/I,N,"1, 5",G,,
DESMOPRESSIN 0.1 MG/ML SPRAY,60505081500,16.21889,06/18/2014,ML,C/I,N,"1, 5",G,,
DESMOPRESSIN ACETATE 0.1 MG TB,00093731601,1.01433,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.1 MG TB,00591246401,1.01433,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.1 MG TB,55566506001,1.01433,06/18/2014,EA,C/I,N,"1, 6",G,,
DESMOPRESSIN ACETATE 0.1 MG TB,60505025701,1.01433,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.1 MG TB,68001023300,1.01433,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.1 MG TB,68084060621,1.01433,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,00093731701,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,00591246501,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,51079044601,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,51079044603,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,55566506101,0.91202,06/18/2014,EA,C/I,N,"1, 6",G,,
DESMOPRESSIN ACETATE 0.2 MG TB,60505025801,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,68001023400,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESMOPRESSIN ACETATE 0.2 MG TB,68084060421,0.91202,06/18/2014,EA,C/I,N,1,G,,
DESOGEN 28 DAY TABLET,00052026106,1.65742,09/26/2013,EA,C/I,N,4,B,0.43441,06/18/2014
DESOGESTREL-ETHINYL ESTRAD TAB,16714036701,0.43441,06/18/2014,EA,C/I,N,1,G,,
DESOGESTREL-ETHINYL ESTRAD TAB,16714036704,0.43441,06/18/2014,EA,C/I,N,1,G,,
DESONATE 0.05% GEL,10922082806,6.42087,12/02/2013,GM,C/I,N,"2, 5",B,,
DESONATE 0.05% GEL,50419082806,6.42087,12/02/2013,GM,C/I,N,"2, 5",B,,
DESONATE 0.05% GEL,50419082812,6.42087,12/02/2013,GM,C/I,N,"2, 5",B,,
DESONIDE 0.05% CREAM,00472080460,3.87274,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% CREAM,45802042237,3.87274,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% CREAM,51672128003,3.87274,06/18/2014,GM,C/I,N,"1, 5",G,,
DESONIDE 0.05% CREAM,00472080415,3.95969,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% CREAM,45802042235,3.95969,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% CREAM,51672128001,3.95969,06/18/2014,GM,C/I,N,"1, 5",G,,
DESONIDE 0.05% LOTION,00168031004,2.39406,06/18/2014,ML,C/I,N,"1, 5",G,,
DESONIDE 0.05% LOTION,00472080304,2.39406,06/18/2014,ML,C/I,N,"1, 5",G,,
DESONIDE 0.05% LOTION,00168031002,3.20176,06/18/2014,ML,C/I,N,"1, 5",G,,
DESONIDE 0.05% LOTION,00472080302,3.20176,06/18/2014,ML,C/I,N,"1, 5",G,,
DESONIDE 0.05% OINTMENT,00168030960,2.88979,06/18/2014,GM,C/I,N,"1, 5",G,,
DESONIDE 0.05% OINTMENT,45802042337,2.88979,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% OINTMENT,51672128103,2.88979,06/18/2014,GM,C/I,N,"1, 5",G,,
DESONIDE 0.05% OINTMENT,00168030915,2.99218,06/18/2014,GM,C/I,N,"1, 5",G,,
DESONIDE 0.05% OINTMENT,45802042335,2.99218,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESONIDE 0.05% OINTMENT,51672128101,2.99218,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.05% CREAM,51672127107,2.17008,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.05% CREAM,51672127103,3.55595,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.05% GEL,51672126103,2.61821,05/21/2014,GM,C/I,N,"4, 5",G,,
DESOXIMETASONE 0.05% GEL,61748020560,2.61821,05/21/2014,GM,C/I,N,"4, 5",G,,
DESOXIMETASONE 0.05% GEL,51672126101,3.34878,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.05% GEL,61748020515,3.34878,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.05% OINTMENT,51672135207,2.30814,05/21/2014,GM,C/I,N,"4, 5, 6",G,,
DESOXIMETASONE 0.05% OINTMENT,51672135203,3.75548,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
DESOXIMETASONE 0.25% CREAM,00168018060,0.89901,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,45802049537,0.89901,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,51672127003,0.89901,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,00168018099,1.62619,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,51672127007,1.62619,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,00168018015,1.84082,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,45802049535,1.84082,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% CREAM,51672127001,1.84082,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,51672126207,2.76370,05/21/2014,GM,C/I,N,"4, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,00168015160,4.14381,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,51672126203,4.14381,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,68462053165,4.14381,07/09/2014,GM,C/I,N,"1, 5, 6",G,,
DESOXIMETASONE 0.25% OINTMENT,00168015115,5.36419,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,51672126201,5.36419,06/18/2014,GM,C/I,N,"1, 5",G,,
DESOXIMETASONE 0.25% OINTMENT,68462053117,5.36419,07/09/2014,GM,C/I,N,"1, 5, 6",G,,
DESVENLAFAXINE ER 100 MG TAB,63304019230,4.21238,06/18/2014,EA,C/I,N,"1, 6",G,,
DESVENLAFAXINE ER 100 MG TAB,63304019290,4.21238,06/18/2014,EA,C/I,N,"1, 6",G,,
DESVENLAFAXINE ER 50 MG TAB,63304019130,4.13836,06/18/2014,EA,C/I,N,"1, 6",G,,
DESVENLAFAXINE ER 50 MG TAB,63304019190,4.13836,06/18/2014,EA,C/I,N,"1, 6",G,,
DETROL 1 MG TABLET,00009454101,4.61044,06/01/2014,EA,C/I,N,4,B,2.10187,06/18/2014
DETROL 1 MG TABLET,00009454102,4.61044,06/01/2014,EA,C/I,N,4,B,2.10187,06/18/2014
DETROL 1 MG TABLET,00009454103,4.61044,06/01/2014,EA,C/I,N,4,B,2.10187,06/18/2014
DETROL 2 MG TABLET,00009454401,4.73088,06/01/2014,EA,C/I,N,4,B,2.19552,06/18/2014
DETROL 2 MG TABLET,00009454402,4.73088,06/01/2014,EA,C/I,N,4,B,2.19552,06/18/2014
DETROL 2 MG TABLET,00009454403,4.73088,06/01/2014,EA,C/I,N,4,B,2.19552,06/18/2014
DETROL LA 2 MG CAPSULE,00009519001,7.83537,06/01/2014,EA,C/I,N,2,B,5.09644,06/18/2014
DETROL LA 2 MG CAPSULE,00009519002,7.83537,06/01/2014,EA,C/I,N,2,B,5.09644,06/18/2014
DETROL LA 2 MG CAPSULE,00009519003,7.83537,06/01/2014,EA,C/I,N,2,B,5.09644,06/18/2014
DETROL LA 2 MG CAPSULE,00009519004,7.83537,06/01/2014,EA,C/I,N,2,B,5.09644,06/18/2014
DETROL LA 4 MG CAPSULE,00009519101,7.74616,06/01/2014,EA,C/I,N,2,B,4.79941,06/18/2014
DETROL LA 4 MG CAPSULE,00009519102,7.74616,06/01/2014,EA,C/I,N,2,B,4.79941,06/18/2014
DETROL LA 4 MG CAPSULE,00009519103,7.74616,06/01/2014,EA,C/I,N,2,B,4.79941,06/18/2014
DETROL LA 4 MG CAPSULE,00009519104,7.74616,06/01/2014,EA,C/I,N,2,B,4.79941,06/18/2014
DEXAMETHASONE 0.1% EYE DROP,24208072002,3.14825,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.1% EYE DROP,61314029405,3.14825,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG TABLET,00054417925,0.05440,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 0.5 MG TABLET,00054817925,0.05440,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 0.5 MG TABLET,49884008401,0.05440,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 0.5 MG/5 ML ELX,00603114756,0.16436,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML ELX,54879000308,0.16436,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML ELX,60432046608,0.16436,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML ELX,64980050924,0.16436,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML ELX,68850000108,0.16436,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML LIQ,00054317763,0.03184,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 0.5 MG/5 ML LIQ,00054317757,0.17567,10/24/2013,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE 0.75 MG TABLET,00054418025,0.09504,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 0.75 MG TABLET,00054818025,0.09504,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 0.75 MG TABLET,49884008501,0.09504,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 1 MG TABLET,00054418125,0.22170,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 1 MG TABLET,00054817425,0.22170,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 1.5 MG TABLET,00054418225,0.07792,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 1.5 MG TABLET,00054818125,0.07792,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 1.5 MG TABLET,49884008601,0.07792,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 10 MG/ML VIAL,00641036725,1.28368,05/21/2014,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE 120 MG/30 ML VL,00069019201,0.71868,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 120 MG/30 ML VL,00069019202,0.71868,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 120 MG/30 ML VL,00069454501,0.71868,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 120 MG/30 ML VL,63323016530,0.71868,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 120 MG/30 ML VL,67457042100,0.71868,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
DEXAMETHASONE 120 MG/30 ML VL,67457042130,0.71868,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
DEXAMETHASONE 2 MG TABLET,00054418325,0.43938,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 2 MG TABLET,00054817625,0.43938,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 4 MG TABLET,00054418425,0.10742,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 4 MG TABLET,00054817525,0.10742,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 4 MG TABLET,49884008701,0.10742,06/18/2014,EA,C/I,N,1,G,,
DEXAMETHASONE 4 MG/ML VIAL,00069454702,1.80753,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,00517490125,1.80753,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,63323016501,1.80753,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,67457042312,1.80753,06/25/2014,ML,C/I,N,"1, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,00069017901,19.72600,05/21/2014,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,00069017902,19.72600,05/21/2014,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,00069454701,19.72600,05/21/2014,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE 4 MG/ML VIAL,67457042300,19.72600,05/21/2014,ML,C/I,N,"4, 5",G,,
DEXAMETHASONE INTENSOL 1 MG/1 ML,00054317644,0.64004,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXEDRINE SPANSULE 10 MG,52054051309,10.98169,03/19/2014,EA,C/I,N,4,B,3.72257,06/18/2014
DEXEDRINE SPANSULE 15 MG,52054051409,10.80713,01/03/2014,EA,C/I,N,4,B,4.49663,06/18/2014
DEXILANT DR 30 MG CAPSULE,64764017130,5.91610,04/02/2014,EA,C/I,N,2,B,,
DEXILANT DR 60 MG CAPSULE,64764017530,5.93019,06/18/2014,EA,C/I,N,1,B,,
DEXILANT DR 60 MG CAPSULE,64764017590,5.93019,06/18/2014,EA,C/I,N,1,B,,
DEXMETHYLPHENIDATE 10 MG TAB,00093527701,1.02585,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE 2.5 MG TAB,00093527501,0.51740,04/23/2014,EA,C/I,N,4,G,,
DEXMETHYLPHENIDATE 5 MG TAB,00093527601,0.69622,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 15 MG CP,00093555201,5.36022,07/16/2014,EA,C/I,N,"1, 6",G,,
DEXMETHYLPHENIDATE ER 15 MG CP,00781268401,5.36022,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 15 MG CP,49884042801,5.36022,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 30 MG CP,00093555401,5.39411,07/16/2014,EA,C/I,N,"1, 6",G,,
DEXMETHYLPHENIDATE ER 30 MG CP,00378408401,5.39411,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 30 MG CP,00781268701,5.39411,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 30 MG CP,45963083311,5.39411,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 30 MG CP,49884043001,5.39411,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 40 MG CP,00093556201,6.33850,06/18/2014,EA,C/I,N,1,G,,
DEXMETHYLPHENIDATE ER 40 MG CP,00781268901,6.33850,06/18/2014,EA,C/I,N,1,G,,
DEXPAK 10 DAY 1.5 MG TABLET,00095008735,1.94751,06/18/2014,EA,C/I,N,1,G,,
DEXPAK 13 DAY 1.5 MG TABLET,00095008851,1.99902,01/22/2014,EA,C/I,N,4,G,,
DEXPAK 6 DAY 1.5 MG TABLET,00095008921,1.95804,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 10 MG CAP,00115132901,3.74262,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 10 MG CAP,00228305911,3.74262,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 10 MG CAP,00555078702,3.74262,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 15 MG CAP,00115133001,3.80503,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 15 MG CAP,00228306311,3.80503,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 15 MG CAP,00555079102,3.80503,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 20 MG CAP,00115133101,3.72537,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 20 MG CAP,00228306011,3.72537,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 20 MG CAP,00555078802,3.72537,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 25 MG CAP,00115133201,3.93316,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 25 MG CAP,00228306411,3.93316,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 25 MG CAP,00555079202,3.93316,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 30 MG CAP,00115133301,3.75393,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 30 MG CAP,00228306111,3.75393,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 30 MG CAP,00555078902,3.75393,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 5 MG CAP,00115132801,3.93028,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMP-AMPHET ER 5 MG CAP,00228306211,3.93028,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMP-AMPHET ER 5 MG CAP,00555079002,3.93028,06/18/2014,EA,C/I,N,"1, 6",G,,
DEXTROAMPHETAMINE 10 MG TAB,00406895901,1.69920,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 10 MG TAB,00555095302,1.69920,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 10 MG TAB,13107003601,1.69920,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 10 MG TAB,52536051001,1.69920,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 5 MG TAB,00406895801,1.52778,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 5 MG TAB,00555095202,1.52778,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 5 MG TAB,13107003501,1.52778,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 5 MG TAB,52536050001,1.52778,06/18/2014,EA,C/I,N,1,G,,
DEXTROAMPHETAMINE 5 MG/5 ML,27808008501,1.44937,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXTROAMPHETAMINE 5 MG/5 ML,76181000225,1.44937,06/18/2014,ML,C/I,N,"1, 5",G,,
DEXTROMETHORPHAN ER 30 MG/5 ML,45802043321,0.05581,06/18/2014,ML,C/I,Y,"1, 5",G,,
DEXTROSE 50%-WATER ABBOJECT,00409490234,0.13262,10/24/2013,ML,C/I,N,"4, 5",G,,
DEXTROSE 50%-WATER SYRINGE,00409751716,0.13262,10/24/2013,ML,C/I,N,"4, 5",G,,
DEXTROSE 50%-WATER SYRINGE,00548330100,0.13262,10/24/2013,ML,C/I,N,"4, 5",G,,
DHS SAL 3% SHAMPOO,00096073104,0.04267,07/18/2013,ML,C/I,Y,"4, 5, 6",B,,
DHS TAR 0.5% SHAMPOO,00096072808,0.02929,01/22/2014,ML,C/I,Y,"4, 5, 6",B,,
DHS TAR GEL 0.5% SHAMPOO,00096073008,0.02929,01/22/2014,ML,C/I,Y,"4, 5, 6",B,,
DHS ZINC 2% SHAMPOO,00096072916,0.02038,01/22/2014,ML,C/I,Y,"4, 5, 6",B,,
DHS ZINC 2% SHAMPOO,00096072908,0.02754,02/19/2014,ML,C/I,Y,"4, 5, 6",B,,
DIABETIC SILTUSSIN DAS-NA LIQ,54838013840,0.01092,06/18/2014,ML,C/I,Y,"1, 5",G,,
DIABETIC SILTUSSIN-DM LIQUID,54838013940,0.01673,06/18/2014,ML,C/I,Y,"1, 5",G,,
DIABETIC SILTUSSIN-DM MAX-STR,54838014040,0.01637,04/23/2014,ML,C/I,Y,"4, 5",G,,
DIALYVITE TABLET,10542001010,0.14795,06/18/2014,EA,C/I,N,1,G,,
DIASTAT ACUDIAL 12.5-15-20 MG,00187065920,303.93400,06/18/2014,EA,C/I,N,1,B,,
DIASTAT ACUDIAL 5-7.5-10 MG KT,00187065820,300.30706,09/19/2013,EA,C/I,N,2,B,,
DIAZEPAM 10 MG RECTAL GEL SYST,00093613832,272.26577,06/18/2014,EA,C/I,N,"1, 6",G,,
DIAZEPAM 10 MG TABLET,00172392760,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00172392770,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00172392780,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00378047701,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00378047705,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00591562001,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00591562005,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00591562010,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321502,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321516,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321520,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321521,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321522,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321528,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00603321532,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,00904588161,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,51079028601,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 10 MG TABLET,51079028620,0.02231,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00172392560,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00172392570,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00378027101,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00378027105,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00591562101,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00591562105,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00591562110,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00603321316,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00603321320,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00603321321,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,00603321328,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,51079028401,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2 MG TABLET,51079028420,0.02291,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 2.5 MG RECTAL GEL SYS,00093613732,216.35000,06/18/2014,EA,C/I,N,"1, 6",G,,
DIAZEPAM 20 MG RECTAL GEL SYST,00093613932,258.84100,06/18/2014,EA,C/I,N,"1, 6",G,,
DIAZEPAM 5 MG TABLET,00172392660,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00172392670,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00172392680,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00378034501,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00378034505,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00591561901,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00591561905,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00591561910,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321402,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321416,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321420,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321421,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321422,0.02043,06/18/2014,EA,C/I,N,1,G,,
DIAZEPAM 5 MG TABLET,00603321428,0.02043,06/18/2014,EA,C/I,N,1,G,,
