October 2015 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2015 through December 31, 2015",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2015_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J1459,Inj IVIG privigen 500 mg,CSL Behring AG,44206-0436-05,Privigen,500 MG,50,1,10,10
J1459,Inj IVIG privigen 500 mg,CSL Behring AG,44206-0437-10,Privigen,500 MG,110,1,20,20
J1459,Inj IVIG privigen 500 mg,CSL Behring AG,44206-0438-20,Privigen,500 MG,200,1,40,40
J1459,Inj IVIG privigen 500 mg,CSL BEHRING LLC,44206-0439-40,Privigen,500 MG,400,1,80,80
J1460,Gamma globulin 1 CC inj,"Grifols Therapeutics, Inc.",13533-0635-04,GAMASTAN S/D,1 CC,2,1,2,2
J1460,Gamma globulin 1 CC inj,"Grifols Therapeutics, Inc.",13533-0635-12,GAMASTAN S/D,1 CC,10,1,10,10
J1460,Gamma globulin 1 CC inj,A-S Medication Solutions,54569-5828-00,GAMASTAN S/D,1 CC,2,1,2,2
J1556,"Inj, Imm Glob Bivigam, 500mg",Biotest Pharmaceuticals Corporation,59730-6502-01,BIVIGAM,500 MG,50,1,10,10
J1556,"Inj, Imm Glob Bivigam, 500mg",Biotest Pharmaceuticals Corporation,59730-6503-01,BIVIGAM,500 MG,100,1,20,20
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-01,GAMMAPLEX,500 MG,50,1,5,5
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-02,GAMMAPLEX,500 MG,100,1,10,10
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-03,GAMMAPLEX,500 MG,200,1,20,20
J1557,Gammaplex injection,Bio Products Laboratory,64208-8234-04,GAMMAPLEX,500 MG,100,1,40,40
J1559,Hizentra injection,CSL Behring AG,44206-0451-01,Hizentra,100 MG,5,1,10,10
J1559,Hizentra injection,CSL Behring AG,44206-0452-02,Hizentra,100 MG,10,1,20,20
J1559,Hizentra injection,CSL Behring AG,44206-0454-04,Hizentra,100 MG,20,1,40,40
J1559,Hizentra injection,CSL BEHRING LLC,44206-0455-10,Hizentra,100 MG,50,1,100,100
J1560,Gamma globulin > 10 CC inj,"Grifols Therapeutics, Inc.",13533-0635-04,GAMASTAN S/D,10 CC,2,1,0.2,0.2
J1560,Gamma globulin > 10 CC inj,"Grifols Therapeutics, Inc.",13533-0635-12,GAMASTAN S/D,10 CC,10,1,1,1
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0645-12,Gamunex,500 MG,10,1,2,2
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0645-15,Gamunex,500 MG,25,1,5,5
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0645-20,Gamunex,500 MG,50,1,10,10
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0645-24,Gamunex,500 MG,200,1,40,40
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0645-71,Gamunex,500 MG,100,1,20,20
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0800-12,Gamunex-C,500 MG,10,1,2,2
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0800-15,Gamunex-C,500 MG,25,1,5,5
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0800-20,Gamunex-C,500 MG,50,1,10,10
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0800-24,Gamunex-C,500 MG,200,1,40,40
J1561,Gamunex-C/Gammaked,"GRIFOLS THERAPEUTICS, INC.",13533-0800-40,Gamunex-C,500 MG,400,1,80,80
J1561,Gamunex-C/Gammaked,"Grifols Therapeutics, Inc.",13533-0800-71,Gamunex-C,500 MG,100,1,20,20
J1561,Gamunex-C/Gammaked,"Kedrion BioPharma, Inc.",76125-0900-01,GAMMAKED,500 MG,10,1,2,2
J1561,Gamunex-C/Gammaked,"Kedrion BioPharma, Inc.",76125-0900-10,GAMMAKED,500 MG,100,1,20,20
J1561,Gamunex-C/Gammaked,"Kedrion BioPharma, Inc.",76125-0900-20,GAMMAKED,500 MG,200,1,40,40
J1561,Gamunex-C/Gammaked,"Kedrion BioPharma, Inc.",76125-0900-25,GAMMAKED,500 MG,25,1,5,5
J1561,Gamunex-C/Gammaked,"Kedrion BioPharma, Inc.",76125-0900-50,GAMMAKED,500 MG,50,1,10,10
J1566,"Immune globulin, powder",Baxter Healthcare Corporation,00944-2655-03,Gammagard S/D,500 MG,1,1,10,10
J1566,"Immune globulin, powder",Baxter Healthcare Corporation,00944-2655-04,Gammagard S/D,500 MG,1,1,20,20
J1566,"Immune globulin, powder",Baxter Healthcare Corporation,00944-2656-03,Gammagard S/D,500 MG,1,1,10,10
J1566,"Immune globulin, powder",Baxter Healthcare Corporation,00944-2658-04,Gammagard S/D,500 MG,1,1,20,20
J1566,"Immune globulin, powder",CSL Behring AG,44206-0416-03,Carimune Nf,500 MG,1,1,6,6
J1566,"Immune globulin, powder",CSL Behring AG,44206-0417-06,Carimune Nf,500 MG,1,1,12,12
J1566,"Immune globulin, powder",CSL Behring AG,44206-0418-12,Carimune Nf,500 MG,1,1,24,24
J1568,Octagam injection,Octapharma USA,67467-0843-01,Octagam,500 MG,20,1,2,2
J1568,Octagam injection,Octapharma USA,67467-0843-02,Octagam,500 MG,50,1,5,5
J1568,Octagam injection,Octapharma USA,67467-0843-03,Octagam,500 MG,100,1,10,10
J1568,Octagam injection,Octapharma USA,67467-0843-04,Octagam,500 MG,200,1,20,20
J1568,Octagam injection,Octapharma USA,67467-0843-05,"Octagam 5%, 25 g in 500 ml",500 MG,500,1,50,50
J1568,Octagam injection,Octapharma USA,68209-0843-01,"Octagam 5%, 1 g in 20 ml",500 MG,20,1,2,2
J1568,Octagam injection,Octapharma USA,68209-0843-02,"Octagam 5%, 2.5 g in 50 ml",500 MG,50,1,5,5
J1568,Octagam injection,Octapharma USA,68209-0843-03,"Octagam 5%, 5 g in 100 ml",500 MG,100,1,10,10
J1568,Octagam injection,Octapharma USA,68209-0843-04,Octagam,500 MG,200,1,20,20
J1568,Octagam injection,Octapharma USA,68982-0850-01,Octagam,500 MG,20,1,4,4
J1568,Octagam injection,Octapharma USA,68982-0850-02,Octagam,500 MG,50,1,10,10
J1568,Octagam injection,Octapharma USA,68982-0850-03,Octagam,500 MG,100,1,20,20
J1568,Octagam injection,Octapharma USA,68982-0850-04,Octagam,500 MG,200,1,40,40
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-02,GAMMAGARD LIQUID,500 MG,10,1,2,2
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-03,GAMMAGARD LIQUID,500 MG,25,1,5,5
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-04,GAMMAGARD LIQUID,500 MG,50,1,10,10
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-05,GAMMAGARD LIQUID,500 MG,100,1,20,20
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-06,GAMMAGARD LIQUID,500 MG,200,1,40,40
J1569,Gammagard liquid injection,Baxter Healthcare Corporation,00944-2700-07,GAMMAGARD LIQUID,500 MG,300,1,60,60
J1570,Ganciclovir sodium injection,"Genentech, Inc.",00004-6940-03,Cytovene,500 MG,1,25,1,25
J1570,Ganciclovir sodium injection,Fresenius Kabi USA LLC,63323-0315-10,Cytovene,500 MG,1,25,1,25
J1570,Ganciclovir sodium injection,"FRESENIUS KABI USA, LLC",63323-0315-94,GANCICLOVIR ,500 MG,1,25,1,25
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0051-01,CBI HepaGam B 5 mL,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0052-01,CBI HepaGam B 1 mL,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0053-01,Nova HepaGam B 1 mL,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Cangene BioPharma Inc,53270-0054-01,Nova HepaGam B 5 mL,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,Apotex Corp.,60505-6071-00,Hepagam B - IV,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Apotex Corp.,60505-6072-00,Hepagam B - IV,0.5 ML,5,1,10,10
J1571,Hepagam b im injection,Apotex Corp.,60505-6073-00,Hepagam B - IV,0.5 ML,1,1,2,2
J1571,Hepagam b im injection,Apotex Corp.,60505-6074-00,Hepagam B - IV,0.5 ML,5,1,10,10
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0004-01,Flebogamma DIF,500 MG,10,1,1,1
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0004-02,Flebogamma DIF,500 MG,50,1,5,5
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0004-03,Flebogamma DIF,500 MG,100,1,10,10
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0004-04,Flebogamma DIF,500 MG,200,1,20,20
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0004-05,Flebogamma DIF,500 MG,400,1,40,40
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0005-01,FLEBOGAMMA 10%  DIF,500 MG,50,1,10,10
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0005-02,FLEBOGAMMA 10%  DIF,500 MG,100,1,20,20
J1572,Flebogamma injection,INSTITUTO GRIFOLS,61953-0005-03,FLEBOGAMMA 10%  DIF,500 MG,200,1,40,40
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0503-48,Gentamicin Sulfate,80 MG,100,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0505-48,Gentamicin Sulfate,80 MG,100,1,1.25,1.25
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-41,Gentamicin Sulfate,80 MG,50,1,0.75,0.75
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0507-48,Gentamicin Sulfate,80 MG,100,1,1.5,1.5
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0509-41,Gentamicin Sulfate,80 MG,50,1,1,1
J1580,Garamycin gentamicin inj,Baxter Healthcare Corporation,00338-0511-41,Gentamicin Sulfate,80 MG,50,1,1.25,1.25
J1580,Garamycin gentamicin inj,"HOSPIRA, INC",00409-1207-03,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"Fresenius Kabi USA, LLC",63323-0010-02,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,"Fresenius Kabi USA, LLC",63323-0010-20,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,APP PHARMACEUTICAL,63323-0010-94,Gentamicin Sulfate,80 MG,2,25,1,25
J1580,Garamycin gentamicin inj,APP PHARMACEUTICAL,63323-0010-95,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,"FRESENIUS KABI USA, LLC",63323-0010-96,Gentamicin Sulfate,80 MG,20,25,10,250
J1580,Garamycin gentamicin inj,"Fresenius Kabi USA, LLC",63323-0173-02,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,APP PHARMACEUTICAL,63323-0173-94,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,"FRESENIUS KABI USA, LLC",63323-0173-95,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1580,Garamycin gentamicin inj,"Fresenius Kabi USA, LLC",63323-0513-02,Gentamicin Sulfate,80 MG,2,25,0.25,6.25
J1602,Golimumab for iv use 1mg,"Janssen Biotech, Inc.",57894-0350-01,SIMPONI ARIA,1 MG,4,1,50,50
J1610,Glucagon hydrochloride/1 MG,Eli Lilly and Company,00002-8031-01,Glucagon Emergency,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 MG,Novo Nordisk¨ Inc.,00169-7065-15,GLUCAGON HYDROCHLORIDE,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 MG,NOVO NORDISK,00169-7065-21,GLUCAGEN HYPOKIT,1 mg,1,2,1,2
J1610,Glucagon hydrochloride/1 MG,BOEHRINGER INGELHEIM,00597-0053-45,GlucaGen(R) ,1 MG,1,10,1,10
J1610,Glucagon hydrochloride/1 MG,BOEHRINGER INGELHEIM,00597-0260-10,GlucaGen DIAGNOSTIC KIT,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 MG,A-S Medication Solutions,54569-4734-00,Glucagon Emergency,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 MG,Bedford Laboratories,55390-0004-01,Glucagen,1 MG,1,1,1,1
J1610,Glucagon hydrochloride/1 MG,Bedford Laboratories,55390-0004-10,Glucagen,1 MG,1,10,1,10
J1626,Granisetron hcl injection,West-Ward Pharmaceuticals Corp,00143-9744-10,Granisetron HCl,100 MCG,1,10,10,100
J1626,Granisetron hcl injection,West-Ward Pharmaceuticals Corp,00143-9745-05,Granisetron HCl,100 MCG,4,5,40,200
J1626,Granisetron hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-7891-01,Granisetron HCl,100 MCG,1,1,1,1
J1626,Granisetron hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-7971-03,Granisetron HCl,100 MCG,1,10,10,100
J1626,Granisetron hcl injection,"SICOR PHARMACEUTICALS, INC.",00703-7973-01,Granisetron HCl,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Akorn,17478-0546-01,Granisetron HCl,100 MCG,1,10,10,100
J1626,Granisetron hcl injection,Akorn,17478-0546-02,GRANISETRON HCL,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Akorn,17478-0546-04,Granisetron HCl,100 MCG,4,10,40,400
J1626,Granisetron hcl injection,Akorn,17478-0546-05,GRANISETRON HCL,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Akorn,17478-0547-01,Granisetron HCl,100 MCG,1,10,1,10
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0778-01,GRANISETRON HCL,100 MCG,1,5,1,5
J1626,Granisetron hcl injection,"SAGENT PHARMACEUTICALS, INC.",25021-0778-66,GRANISETRON HCL,100 MCG,1,5,1,5
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0779-01,GRANISETRON HCL,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Sagent Pharmaceuticals Inc,25021-0781-04,GRANISETRON HCL,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,"Fresenius Kabi USA, LLC",63323-0317-01,Granisetron HCl,100 MCG,1,10,1,10
J1626,Granisetron hcl injection,"Fresenius Kabi USA, LLC",63323-0318-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,"Fresenius Kabi USA, LLC",63323-0319-04,Granisetron HCl,100 MCG,4,1,40,40
J1626,Granisetron hcl injection,Ebew Parenta Pharma,66758-0035-01,Granisetron HCl,100 MCG,1,1,10,10
J1626,Granisetron hcl injection,Ebew Parenta Pharma,66758-0036-01,Granisetron HCl,100 MCG,4,1,40,40
J1630,Haloperidol injection,"Pfizer, Inc.",00069-0113-02,HALOPERIDOL LACTATE,5 MG,1,25,1,25
J1630,Haloperidol injection,"SICOR PHARMACEUTICALS, INC.",00703-7045-01,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,"Patriot Pharmaceuticals, LLC",10147-0911-01,Haloperidol Lactate,5 MG,1,10,1,10
J1630,Haloperidol injection,Sagent Pharmaceuticals Inc,25021-0806-01,Haloperidol Lactate,5 MG,1,10,1,10
J1630,Haloperidol injection,Sagent Pharmaceuticals Inc,25021-0823-10,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,"Janssen Pharmaceuticals, Inc.",50458-0255-01,Haldol,5 MG,1,10,1,10
J1630,Haloperidol injection,"Fresenius Kabi USA, LLC",63323-0474-01,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,"Fresenius Kabi USA, LLC",63323-0474-10,Haloperidol Lactate,5 MG,10,1,10,10
J1630,Haloperidol injection,"Fresenius Kabi USA, LLC",63323-0474-91,Haloperidol Lactate,5 MG,1,25,1,25
J1630,Haloperidol injection,MYLAN INSTITUTIONAL LLC,67457-0426-12,Haloperidol Lactate,5 MG,1,25,1,25
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7011-03,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7013-01,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7021-03,Haloperidol Decanoate,50 MG,1,10,2,20
J1631,Haloperidol decanoate inj,"SICOR PHARMACEUTICALS, INC.",00703-7023-01,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0921-03,Haloperidol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Patriot Pharmaceuticals, LLC",10147-0922-05,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0253-03,Haldol Decanoate,50 MG,1,3,1,3
J1631,Haloperidol decanoate inj,"Janssen Pharmaceuticals, Inc.",50458-0254-14,Haldol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,"Amneal Pharmaceuticals, LLC",53150-0415-10,Haloperidol Decanoate,50 MG,1,10,1,10
J1631,Haloperidol decanoate inj,"Amneal Pharmaceuticals, LLC",53150-0422-05,Haloperidol Decanoate,50 MG,5,5,5,25
J1631,Haloperidol decanoate inj,"Amneal Pharmaceuticals, LLC",53150-0485-05,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,"Amneal Pharmaceuticals, LLC",53150-0489-05,Haloperidol Decanoate,50 MG,5,5,10,50
J1631,Haloperidol decanoate inj,Apotex Corp.,60505-0702-01,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,Apotex Corp.,60505-0703-01,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,"Fresenius Kabi USA, LLC",63323-0469-01,Haloperidol Decanoate,50 MG,1,1,1,1
J1631,Haloperidol decanoate inj,"Fresenius Kabi USA, LLC",63323-0469-05,Haloperidol Decanoate,50 MG,5,1,5,5
J1631,Haloperidol decanoate inj,"Fresenius Kabi USA, LLC",63323-0471-01,Haloperidol Decanoate,50 MG,1,1,2,2
J1631,Haloperidol decanoate inj,"Fresenius Kabi USA, LLC",63323-0471-05,Haloperidol Decanoate,50 MG,5,1,10,10
J1631,Haloperidol decanoate inj,BIONICHE PHARMA GROUP,67457-0381-58,Haloperidol Decanoate,50 MG,5,5,10,50
J1631,Haloperidol decanoate inj,BIONICHE PHARMA GROUP,67457-0382-58,Haloperidol Decanoate,50 MG,5,5,5,25
J1631,Haloperidol decanoate inj,BIONICHE PHARMA GROUP,67457-0409-13,Haloperidol Decanoate,50 MG,1,5,2,10
J1631,Haloperidol decanoate inj,BIONICHE PHARMA GROUP,67457-0410-13,Haloperidol Decanoate,50 MG,1,10,1,10
J1640,"Hemin, 1 mg",Recordati Rare Diseases,55292-0701-55,Panhematin,1 MG,1,1,313,313
J1640,"Hemin, 1 mg",Lundbeck,67386-0701-54,Panhematin,1 MG,1,1,313,313
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0340-02,Heparin Lock Flush,10 UNITS,2,1,2,2
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0340-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0350-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0360-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0360-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0360-06,Heparin Lock Flush,10 UNITS,6,1,6,6
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0361-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0370-02,Heparin Lock Flush,10 UNITS,2,1,2,2
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0370-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0380-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0380-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0390-03,Heparin Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0390-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0391-05,Heparin Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,Becton Dickinson & Co.,08290-0420-05,Heparin Sodium Flush,10 UNITS,5,2,10,10
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-21,Heparin (Porcine) Lock Flush,10 UNITS,1,1,1,1
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-22,Heparin (Porcine) Lock Flush,10 UNITS,2,1,2,2
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-23,Heparin (Porcine) Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-25,Heparin (Porcine) Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-30,Heparin (Porcine) Lock Flush,10 UNITS,10,1,10,10
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-33,Heparin (Porcine) Lock Flush,10 UNITS,3,1,3,3
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0222-35,Heparin (Porcine) Lock Flush,10 UNITS,5,1,5,5
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-21,Heparin (Porcine) Lock Flush,10 UNITS,1,1,10,10
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-22,Heparin (Porcine) Lock Flush,10 UNITS,2,1,20,20
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-23,Heparin (Porcine) Lock Flush,10 UNITS,3,1,30,30
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-25,Heparin (Porcine) Lock Flush,10 UNITS,5,1,50,50
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-30,Heparin (Porcine) Lock Flush,10 UNITS,10,1,100,100
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-33,Heparin (Porcine) Lock Flush,10 UNITS,3,1,30,30
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0333-35,Heparin (Porcine) Lock Flush,10 UNITS,5,1,50,50
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0444-22,Heparin (Porcine) Lock Flush,10 UNITS,1,60,0.1,6
J1642,Inj heparin sodium per 10 u,"Medefil, Inc.",64253-0444-25,Heparin (Porcine) Lock Flush,10 UNITS,5,60,0.5,30
J1644,Inj heparin sodium per 1000u,"Pfizer, Inc.",00069-0043-01,Heparin Sodium (Porcine),1000 UNITS,2,25,2,50
J1644,Inj heparin sodium per 1000u,"Pfizer, Inc.",00069-0058-01,Heparin Sodium (Porcine),1000 UNITS,10,25,10,250
J1644,Inj heparin sodium per 1000u,"Pfizer, Inc.",00069-0059-01,Heparin Sodium (Porcine),1000 UNITS,10,25,50,1250
J1644,Inj heparin sodium per 1000u,"Pfizer, Inc.",00069-0059-03,Heparin Sodium (Porcine),1000 UNITS,1,25,5,125
J1644,Inj heparin sodium per 1000u,"Pfizer, Inc.",00069-0062-01,Heparin Sodium (Porcine),1000 UNITS,1,25,10,250
J1644,Inj heparin sodium per 1000u,PFIZER INC.,00069-0137-03,Heparin Sodium (Porcine),1000 UNITS,30,10,30,300
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9567-10,Heparin (Porcine) In D5W,1000 UNITS,500,24,20,480
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9577-10,Heparin (Porcine) In D5W,1000 UNITS,500,24,25,600
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9587-20,Heparin (Porcine) In D5W,1000 UNITS,250,24,25,600
J1644,Inj heparin sodium per 1000u,B. Braun Medical Inc.,00264-9872-10,Heparin (Porcine) In Nacl,1000 UNITS,500,24,1,24
J1644,Inj heparin sodium per 1000u,Baxter Healthcare Corporation,00338-0431-03,Heparin (Porcine) In Nacl,1000 UNITS,500,18,1,18
J1644,Inj heparin sodium per 1000u,Baxter Healthcare Corporation,00338-0433-04,Heparin (Porcine) In Nacl,1000 UNITS,1000,12,2,24
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-1316-25,Heparin Sodium (Porcine),1000 UNITS,0.5,10,5,50
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-1316-32,Heparin Sodium (Porcine),1000 UNITS,0.5,50,5,250
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-1402-12,Heparin Sodium,1000 UNITS,1,50,5,250
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2720-01,Heparin Sodium (Porcine),1000 UNITS,1,25,1,25
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2720-02,Heparin Sodium (Porcine),1000 UNITS,10,25,10,250
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2720-03,Heparin Sodium (Porcine),1000 UNITS,30,25,30,750
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2721-01,Heparin Sodium (Porcine),1000 UNITS,1,25,10,250
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2723-01,Heparin Sodium (Porcine),1000 UNITS,1,25,5,125
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-2723-02,Heparin Sodium (Porcine),1000 UNITS,10,25,50,1250
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-7620-03,Heparin (Porcine) In Nacl,1000 UNITS,500,18,1,18
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-7620-59,Heparin Sodium in NaCl,1000 UNITS,1000,12,2,24
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-7650-62,Heparin (Porcine) In Nacl,1000 UNITS,250,24,25,600
J1644,Inj heparin sodium per 1000u,"HOSPIRA, INC",00409-7651-03,Heparin (Porcine) In Nacl,1000 UNITS,500,24,25,600
