ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType
V797P-5027B,Mallinckrodt Inc.,10/15/2008,05/31/2016,00019-N120-56,,8.8MCI,THALLOUS CHLORIDE (TL-201) 1MIL/ML INJ,THALLOUS CHLORIDE TL201 INJECTION,DX201,T,F,191.05,01/01/2015,05/31/2016,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0400-01,,12X5ML,METOPROLOL TARTRATE 1MG/ML INJ,LOPRESSOR 1MG/ML INJ 5ML AMPUL,CV100,T,T,190.88,01/01/2015,09/30/2018,FSS
V797D-30047,Merck Sharp & Dohme Corporation,12/01/2012,11/30/2017,00085-1318-01,,100ML,"RIBAVIRIN 200MG/5ML SOLN,ORAL",REBETOL 40MG/ML ORAL SOLN,AM800,T,T,190.84,01/01/2015,11/30/2017,FSS
V797P-5057B,Abbvie US LLC,03/01/2009,01/31/2016,00074-1040-04,,4ML,"BERACTANT 25MG/ML SUSP,INTRATHECAL",SURVANTA,RE900,T,T,190.77,01/01/2015,01/31/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-2692-44,,14,TEMOZOLOMIDE 20MG CAP,TEMOZOLOMIDE 20MG CAP,AN100,T,T,190.7,01/01/2015,08/14/2018,FSS
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,00703-4636-01,,1,STREPTOZOCIN 1GM/VIL INJ,ZANOSAR 1GM/VIL INJ,AN200,T,T,190.7,01/01/2015,03/31/2016,Big4
V797P-5243B,"TrillaMed, LLC",05/01/2011,04/30/2016,00264-9587-20,,24X250ML,HEPARIN NA 100UNT/ML/DEXTROSE 5% INJ,"HEPARIN NA 100UNT/ML/DEXTROSE 5% INJ,EXCEL",BL100,F,T,190.66,06/15/2012,04/30/2016,FSS
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,00093-6137-32,,1,"DIAZEPAM 2.5MG/SYSTEM,GEL,RTL","DIAZEPAM RECTAL GEL,2.5MG, CIV",CN400,T,T,190.57,01/01/2015,03/31/2016,FSS
V797P-5152B,"Daiichi Sankyo, Inc.",03/15/2010,10/31/2015,65597-0201-30,,30,EDOXABAN 15MG TAB,SAVAYSA 15MG TAB,BL110,T,T,190.55,04/03/2015,10/31/2015,FSS
V797P-5152B,"Daiichi Sankyo, Inc.",03/15/2010,10/31/2015,65597-0202-30,,30,EDOXABAN 30MG TAB,SAVAYSA 30MG TAB,BL110,T,T,190.55,04/03/2015,10/31/2015,FSS
V797P-5152B,"Daiichi Sankyo, Inc.",03/15/2010,10/31/2015,65597-0203-30,,30,EDOXABAN 60MG TAB,SAVAYSA 60MG TAB,BL110,T,T,190.55,04/03/2015,10/31/2015,FSS
V797P-5153B,"AvKare, Inc.",04/01/2010,01/31/2016,42291-0343-90,,90,HYDROCHLOROTHIAZIDE 12.5MG/IRBESARTAN 300MG TAB,HYDROCHLOROTHIAZIDE 12.5MG/IRBESARTAN 300MG T,CV400,F,T,190.54,11/15/2013,01/31/2016,FSS
V797D-40027,"Ferring Pharmaceuticals, Inc.",02/01/2014,01/31/2019,00075-2451-01,,1,"DESMOPRESSIN ACETATE 4MCG/ML INJ,AMP,1ML",DDAVP 4MCG/ML INJ,HS702,T,T,190.49,01/01/2015,01/31/2019,FSS
V797D-40027,"Ferring Pharmaceuticals, Inc.",02/01/2014,01/31/2019,55566-2200-00,,1,"DESMOPRESSIN ACETATE 4MCG/ML INJ,AMP,1ML",DDAVP 4MCG/ML INJ,HS702,T,T,190.49,06/26/2015,01/31/2019,FSS
V797P-5182B,Sanofi Aventis U.S. LLC,10/15/2010,10/14/2015,00075-2451-01,,10X1ML,DESMOPRESSIN ACETATE 4MCG/ML INJ,DDAVP AMP 4MCG               10X1ML,HS702,T,T,190.49,01/01/2015,10/14/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-3701-05,,6,ALPROSTADIL 20MCG/VIL INJ,CAVERJECT 20MCG/VIL INJ,HS875,T,T,190.36,01/01/2015,10/31/2019,Big4
V797P-2251D,"Arbor Pharmaceuticals, Inc.",09/01/2012,08/31/2017,24338-0300-65,,4.9GM,NITROGLYCERIN 0.4MG/SPRAY AEROSOL,NITROLINGUAL 0.4MG/SPRAY PUMPSPRAY,CV250,T,T,190.33,01/01/2015,08/31/2017,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,00884-0763-04,,100,"GRISEOFULVIN, ULTRAMICROSIZE 125MG TAB",GRIS-PEG 125MG TAB,AM700,T,T,190.3,01/01/2015,11/14/2015,Big4
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,00884-0763-04,,100,"GRISEOFULVIN, ULTRAMICROSIZE 125MG TAB",GRIS-PEG 125MG TAB,AM700,T,T,190.3,01/01/2015,11/14/2015,FSS
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,45802-0700-01,,60GM,"TACROLIMUS 0.1% OINT,TOP","TACROLIMUS 0.1% OINT,TOP",DE820,T,T,190.29,05/13/2015,08/31/2016,FSS
V797D-40177,"Mallinckrodt, LLC",07/01/2014,06/30/2019,00406-8960-01,,100,Dextroamphetamine Sulfate Extended-Release Capsules (5mg),Dextroamphetamine Sulfate ER Capsules (5mg),CN801,F,T,190.1,09/01/2014,06/30/2019,FSS
V797D-30047,Merck Sharp & Dohme Corporation,12/01/2012,11/30/2017,00006-0351-31,,30,"VORAPAXAR 2.08MG TAB,ORAL",ZONTIVITY 2.08MG TAB,BL117,T,T,190.08,03/15/2015,11/30/2017,Big4
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0250-10,,1000,ESCITALOPRAM 10MG TAB,ESCITALOPRAM 10MG TAB,CN609,F,T,190,09/04/2013,07/14/2017,FSS
V797P-2276D,"Amgen USA, Inc.",09/30/2012,09/29/2017,55513-0126-10,,10X1ML,"EPOETIN ALFA,RECOMBINANT 2000UNT/ML INJ","EPOGEN 2000 UNITS/ML, 1ML VIAL",BL400,T,T,189.93,01/15/2015,09/29/2017,Big4
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0990-50,,42,"DRESSING,TENDERWET CAVITY 3IN X 3IN",TENDERWET CAVITY 3IN X 3IN PLUS SOLUTION,XA199,F,T,189.93,03/15/2011,03/14/2016,FSS
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,45802-0390-01,,60GM,"TACROLIMUS 0.03% OINT,TOP","TACROLIMUS 0.03% OINT,TOP",DE820,T,T,189.91,05/13/2015,08/31/2016,FSS
V797P-5152B,"Daiichi Sankyo, Inc.",03/15/2010,10/31/2015,65597-0103-90,,90,OLMESARTAN MEDOXOMIL 20MG TAB,BENICAR 20MG TAB,CV805,T,T,189.86,01/01/2015,10/31/2015,FSS
V797P-5152B,"Daiichi Sankyo, Inc.",03/15/2010,10/31/2015,65597-0105-90,,90,HYDROCHLOROTHIAZIDE 12.5MG/OLMESARTAN 20MG TAB,BENICAR HCT 20MG/12.5MG TAB,CV400,T,T,189.86,01/01/2015,10/31/2015,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0386-20,,10X20ML,CEFOTETAN DISODIUM 2GM/VIL INJ,CEFOTETAN DISODIUM 2GM/VIL INJ,AM102,F,T,189.75,04/15/2012,04/14/2017,FSS
V797P-5153B,"AvKare, Inc.",04/01/2010,01/31/2016,42291-0392-10,,1000,HYDROCHLOROTHIAZIDE 25MG/LISINOPRIL 20MG TAB,HYDROCHLOROTHIAZIDE 25MG/LISINOPRIL 20MG TAB,CV400,F,T,189.62,09/05/2013,01/31/2016,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,00187-2617-90,,90,DILTIAZEM 420MG 24HR CAP,TIAZAC 420MG CAP ER,CV200,T,T,189.6,01/01/2015,11/14/2015,Big4
V797P-5153B,"AvKare, Inc.",04/01/2010,01/31/2016,42291-0168-50,,500,BICALUTAMIDE 50MG TAB,BICALUTAMIDE 50MG TAB,AN900,F,T,189.6,03/14/2014,01/31/2016,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0490-15,,30,AMLODIPINE BESYLATE 5MG/VALSARTAN 320MG TAB,EXFORGE FCT 5MG/320MG TAB,CV400,T,T,189.54,01/01/2015,09/30/2018,FSS
V797D-30028,"Warner Chilcott (US), LLC",01/01/2013,12/31/2017,00430-0210-14,,28UD,FLUOXETINE HCL 10MG TAB,SARAFEM 10MG CAP 4X7,CN609,T,T,189.43,01/01/2015,12/31/2017,Big4
V797P-5243B,"TrillaMed, LLC",05/01/2011,04/30/2016,00264-3105-11,,24X50ML,CEFAZOLIN NA 2GM/50ML INJ,CEFAZOLIN NA 2GM/50ML DUPLEX INJ,AM115,F,T,189.43,06/15/2012,04/30/2016,FSS
V797P-2004D,"Endo Pharmaceuticals, Inc.",11/15/2011,11/14/2016,52244-0300-10,,100,"THEOPHYLLINE 300MG CAP,SA (THEO-24)",THEO 24 CAPSULES EXTENDED RELEASE 300MG,RE104,F,T,189.41,09/25/2015,11/14/2016,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00013-2650-02,,7X0.4MG,"SOMATROPIN 0.4MG/VIL INJ,MINIQUICK",GENOTROPIN MINIQUICK 0.4MG SYRINGE,HS701,T,T,189.33,01/01/2015,10/31/2019,Big4
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0650-60,,100,ACETAMINOPHEN 325MG/TRAMADOL HCL 37.5MG TAB,ULTRACET TAB,CN103,T,T,189.24,01/01/2015,11/30/2018,FSS
V797P-5949X,Sanofi Pasteur,06/01/2007,03/31/2016,49281-0250-51,,1ML,RABIES VACCINE 2.5UNT/VIL INJ,IMOVAX RABIES VACCINE INJ W/LL SYRINGE,IM100,T,T,189.17,01/01/2015,03/31/2016,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-0260-04,,90X5GM,COLESTIPOL HCL 5GM/PKT GRANULES,COLESTID 5GM PACKETS,CV350,T,T,189.15,01/01/2015,10/31/2019,Big4
VA797P-12-C-0033,Baxter Healthcare Corporation,09/17/2012,09/16/2016,85412-0421-26,,15,ALL-IN-ONE EMPTY CONT. (2000ML),ALL-IN-ONE EMPTY CONT. (2000ML),XA900,F,F,189,09/17/2015,09/16/2016,NC
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-5800-43,,40,"DOFETILIDE 125MCG CAP,UD",TIKOSYN 0.125MG CAP,CV300,T,T,188.89,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-5810-43,,40,"DOFETILIDE 250MCG CAP,UD",TIKOSYN 0.25MG CAP,CV300,T,T,188.89,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-5820-43,,40,"DOFETILIDE 500MCG CAP,UD",TIKOSYN 0.5MG CAP,CV300,T,T,188.89,01/01/2015,10/31/2019,FSS
V797P-5182B,Sanofi Aventis U.S. LLC,10/15/2010,10/14/2015,00024-5884-63,,90,"INSULIN,HUMAN 4 UNIT X 60/8 UNIT X 30 INHL,ORAL,CARTRIDGE,KIT","AFREZZA 60X4MG, 30X8MG",HS501,T,T,188.87,05/28/2015,10/14/2015,FSS
V797D-30154,Validus Pharmaceuticals LLC,05/01/2013,04/30/2018,30698-0452-01,,100,BENAZEPRIL HCL 10MG/HYDROCHLOROTHIAZIDE 12.5MG TAB,LOTENSIN HCT 10MG/12.5MG TAB,CV400,T,T,188.75,10/16/2014,04/30/2018,FSS
V797D-30154,Validus Pharmaceuticals LLC,05/01/2013,04/30/2018,30698-0453-01,,100,BENAZEPRIL HCL 20MG/HYDROCHLOROTHIAZIDE 12.5MG TAB,LOTENSIN HCT 20MG/12.5MG TAB,CV400,T,T,188.75,10/16/2014,04/30/2018,FSS
V797D-30154,Validus Pharmaceuticals LLC,05/01/2013,04/30/2018,30698-0454-01,,100,BENAZEPRIL HCL 20MG/HYDROCHLOROTHIAZIDE 25MG TAB,LOTENSIN HCT 20MG/25MG TAB,CV400,T,T,188.75,10/16/2014,04/30/2018,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,61570-0111-01,,100,RAMIPRIL 2.5MG CAP,ALTACE 2.5MG CAPSULES,CV800,T,T,188.7,01/01/2015,10/31/2019,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0242-30,,30,"FESOTERODINE FUMARATE 4MG TAB,SA",TOVIAZ 4MG TAB,GU201,T,T,188.68,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0244-30,,30,"FESOTERODINE FUMARATE 8MG TAB,SA",TOVIAZ 8MG TAB,GU201,T,T,188.68,01/01/2015,10/31/2019,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,00187-5150-44,,44GM,"TRETINOIN 0.02% CREAM,TOP",RENOVA 0.02% CREAM PUMP,DE752,T,T,188.68,08/15/2015,11/14/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00013-8727-89,,1,DEXRAZOXANE HCL 500MG/VIL INJ,ZINECARD SP 500MG VIAL,AN700,T,T,188.65,01/01/2015,10/31/2019,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00025-1942-50,,50,METRONIDAZOLE 375MG CAP,FLAGYL 375MG CAP,AM900,T,T,188.64,01/01/2015,10/31/2019,Big4
V797P-5068B,"Merz Pharmaceuticals, LLC",04/01/2009,01/31/2016,00259-1202-45,,45GM,NAFTIFINE HCL 2% GEL,NAFTIN GEL 2%,DE102,T,T,188.35,01/01/2015,01/31/2016,FSS
V797P-5070B,"Takeda Pharmaceuticals America, Inc. dba Takeda Europe R&D Centre Ltd",04/01/2009,03/31/2016,64764-0302-30,,30,GLIMEPIRIDE 2MG/PIOGLITAZONE 30MG TAB,DUETACT 30MG/2MG TABLETS,HS502,T,T,188.31,01/01/2015,03/31/2016,Big4
V797P-5070B,"Takeda Pharmaceuticals America, Inc. dba Takeda Europe R&D Centre Ltd",04/01/2009,03/31/2016,64764-0304-30,,30,GLIMEPIRIDE 4MG/PIOGLITAZONE 30MG TAB,DUETACT 30MG/4MG TABLETS,HS502,T,T,188.31,01/01/2015,03/31/2016,Big4
V797P-2109D,"Meda Pharmaceuticals, Inc.",04/01/2012,03/31/2017,00037-8120-06,,6,"ALPROSTADIL 250MCG SUPP,URETHRAL",MUSE URETHRAL SUPPOSITORY,HS875,T,T,188.26,01/01/2015,03/31/2017,FSS
V797P-2109D,"Meda Pharmaceuticals, Inc.",04/01/2012,03/31/2017,62541-0120-06,,6,"ALPROSTADIL 250MCG SUPP,URETHRAL",MUSE URETHRAL SUPPOSITORY,HS875,T,T,188.26,01/01/2015,03/31/2017,FSS
V797P-5146B,Impax Laboratories Inc.,02/01/2011,01/31/2016,64896-0681-51,,6,"ZOLMITRIPTAN 5MG SOLN,NASAL",ZOMIG 5MG/DOSE NASAL SPRAY,CN105,T,T,188.2,01/01/2015,01/31/2016,Big4
V797P-5065B,Richmond Pharmaceuticals Inc.,05/01/2009,04/30/2016,54738-0953-18,,180,RIBAVIRIN 200MG CAP,RIBAVIRIN 200MG CAP,AM800,F,T,188.15,11/01/2008,04/30/2016,FSS
V797P-2228D,Actavis Inc.,08/15/2012,08/14/2017,00591-3005-01,,100,URSODIOL 500MG TAB,URSODIOL 500MG TAB,GA900,T,T,188.12,09/21/2015,08/14/2017,FSS
V797D-40083,"Promius Pharma, LLC",02/01/2014,01/31/2019,67857-0804-51,,75GM,"CLOCORTOLONE PIVALATE 0.1% CREAM,TOP",CLODERM CREAM 0.1% PUMP,DE200,T,T,188.06,01/01/2015,01/31/2019,FSS
V797P-2298D,GlaxoSmithKline,09/30/2012,09/29/2017,58160-0825-11,,10X0.5ML,"HEPATITIS A VACCINE INJ,VIL,0.5ML",HAVRIX  PF,IN100,T,T,188.02,01/01/2015,09/29/2017,Big4
V797P-2298D,GlaxoSmithKline,09/30/2012,09/29/2017,58160-0825-11,,10X0.5ML,"HEPATITIS A VACCINE INJ,VIL,0.5ML",HAVRIX  PF,IN100,T,T,188.02,01/01/2015,09/29/2017,FSS
V797P-2298D,GlaxoSmithKline,09/30/2012,09/29/2017,58160-0825-52,,10X0.5ML,"HEPATITIS A VACCINE, INACTIVATED 720EL.U./0.5ML INJ,VIL,0.5ML",HAVRIX PED 720 EL.U/0.5ML VACCINE TIP-LOK SYR,IM100,T,T,188.02,01/01/2015,09/29/2017,FSS
V797D-30144,"Depomed, Inc.",10/15/2013,10/14/2018,50458-0861-01,,60,"TAPENTADOL HCL 100MG TAB,SA",NUCYNTA ER 100MG TAB,CN101,T,T,188,09/25/2015,10/14/2018,FSS
V797P-2004D,"Endo Pharmaceuticals, Inc.",11/15/2011,11/14/2016,52244-0010-06,,6,"ALPROSTADIL 10MCG/CARTRIDGE INJ,SYSTEM",EDEX 10MCG CARTRIDGE,HS875,T,T,187.92,09/25/2015,11/14/2016,FSS
V797P-2104D,"Forest Laboratories, Inc.",04/01/2012,03/31/2017,00456-1420-90,,90,NEBIVOLOL 20MG TAB,BYSTOLIC 20MG TAB,CV100,T,T,187.9,02/15/2015,03/31/2017,Big4
V797P-2094D,"Allergan Sales, LLC",03/01/2012,02/28/2017,00023-8694-30,,30GM,"AZELAIC ACID 20% CREAM,TOP",AZELEX,DE752,T,T,187.84,01/01/2015,02/28/2017,FSS
V797P-5893X,Merck Sharp & Dohme Corporation,04/15/2006,12/31/2015,00006-3941-32,,150MG VIAL,"FOSAPREPITANT 15MG/ML,INJ",EMEND 150MG/10ML VIAL INJECTION,GA605,T,T,187.6,01/01/2015,12/31/2015,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-3227-30,,30,ATOMOXETINE 10MG CAP,STRATTERA 10MG CAP,CN900,T,T,187.59,01/01/2015,08/31/2017,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-3228-30,,30,ATOMOXETINE 25MG CAP,STRATTERA 25MG CAP,CN900,T,T,187.59,01/01/2015,08/31/2017,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-3238-30,,30,ATOMOXETINE 18MG CAP,STRATTERA 18MG CAP,CN900,T,T,187.59,01/01/2015,08/31/2017,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,60793-0431-20,,30,"MORPHINE SO4 30MG/NALTREXONE HCL 1.2MG CAP,SA",EMBEDA 30MG/1.2MG,CN101,T,T,187.54,08/15/2015,10/31/2019,Big4
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0191-15,,6X28,"ORTHO TRI-CYCLEN TAB,28",ORTHO TRI-CYCLEN 28 TABLETS DIALPAK,HS200,T,T,187.45,01/01/2015,11/30/2018,FSS
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0197-15,,6X28,"ORTHO-CYCLEN TAB,28",ORTHO-CYCLEN 28 TABLETS DIALPAK,HS200,T,T,187.45,01/01/2015,11/30/2018,FSS
V797D-30047,Merck Sharp & Dohme Corporation,12/01/2012,11/30/2017,00085-1334-01,,480ML,DESLORATADINE 2.5MG/5ML SYRUP,CLARINEX 2.5MG/5ML SYRUP,AH109,T,T,187.33,01/01/2015,11/30/2017,Big4
V797D-50429,"Alcon Laboratories, Inc.",07/01/2015,06/30/2020,00065-0647-10,,10ML,"DEXAMETHASONE 0.1%/TOBRAMYCIN 0.3% SUSP,OPH",TOBRADEX,OP350,T,T,187.3,07/07/2015,06/30/2020,FSS
V797P-5070B,"Takeda Pharmaceuticals America, Inc. dba Takeda Europe R&D Centre Ltd",04/01/2009,03/31/2016,64764-0155-60,,60,METFORMIN HCL 500MG/PIOGLITAZONE HCL 15MG TAB,ACTOPLUS MET 15MG/500MG TAB,HS502,T,T,187.25,01/01/2015,03/31/2016,Big4
V797P-5070B,"Takeda Pharmaceuticals America, Inc. dba Takeda Europe R&D Centre Ltd",04/01/2009,03/31/2016,64764-0158-60,,60,METFORMIN HCL 850MG/PIOGLITAZONE HCL 15MG TAB,ACTOPLUS MET 15MG/850MG TAB,HS502,T,T,187.25,01/01/2015,03/31/2016,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00046-1102-81,,100,"ESTROGENS,CONJUGATED 0.625MG TAB",PREMARIN 0.625MG TAB,HS300,T,T,187.16,01/01/2015,10/31/2019,Big4
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,00093-4067-10,,1000,PRAZOSIN HCL 1MG CAP,PRAZOSIN HCL 1MG CAP,CV150,F,T,187.14,04/11/2014,03/31/2016,FSS
V797D-40177,"Mallinckrodt, LLC",07/01/2014,06/30/2019,00406-9202-30,,30,FENTANYL CITRATE 200MCG LOZENGE,FENTANYL CITRATE 200MCG LOZENGE,CN101,F,T,186.97,07/01/2014,06/30/2019,FSS
V797D-40070,Hospira Worldwide,10/01/2014,09/30/2019,00409-8060-29,,10X20ML,ETOMIDATE 2MG/ML INJ,AMIDATE 2MG/ML INJ LS ABBOJECT W/LL,CN203,T,T,186.92,01/01/2015,09/30/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00046-1100-81,,100,"ESTROGENS,CONJUGATED 0.3MG TAB",PREMARIN 0.3MG TAB,HS300,T,T,186.92,01/01/2015,10/31/2019,Big4
V797P-2251D,"Arbor Pharmaceuticals, Inc.",09/01/2012,08/31/2017,24338-0112-60,,60,"ERYTHROMYCIN 333MG TAB,EC",PCE 333MG TAB,AM200,T,T,186.92,01/01/2015,08/31/2017,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00046-1104-81,,100,"ESTROGENS,CONJUGATED 1.25MG TAB",PREMARIN 1.25MG TAB,HS300,T,T,186.82,01/01/2015,10/31/2019,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00046-1101-81,,100,"ESTROGENS,CONJUGATED 0.45MG TAB",PREMARIN 0.45MG TAB,HS300,T,T,186.72,01/01/2015,10/31/2019,Big4
V797P-5893X,Merck Sharp & Dohme Corporation,04/15/2006,12/31/2015,00006-3941-32,,150MG VIAL,"FOSAPREPITANT 15MG/ML,INJ",EMEND 150MG/10ML VIAL INJECTION,GA605,T,T,186.67,01/01/2015,12/31/2015,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00046-1103-81,,100,"ESTROGENS,CONJUGATED 0.9MG TAB",PREMARIN 0.9MG TAB,HS300,T,T,186.59,01/01/2015,10/31/2019,Big4
V797P-5031E,GE Healthcare Inc.,10/01/2008,10/31/2015,00407-2223-54,,10X50ML,IODIXANOL 320MGI/ML INJ,VISIPAQUE 320 INJ,DX101,T,T,186.46,01/01/2015,10/31/2015,FSS
V797D-40247,"Aptalis Pharma US, Inc.",10/01/2014,09/30/2019,58914-0003-10,,100,PANCREALIPASE 13800 UNT CAP,ULTRESA 13800 UNT LIPASE CAP,GA500,T,T,186.44,01/01/2015,09/30/2019,FSS
V797P-2202D,Bayer HealthCare Pharmaceuticals,07/01/2012,06/30/2017,50419-0325-37,,15X2ML,GADOBUTROL 604.72MG/ML INJ,GADAVIST 604.72MG/ML,DX900,T,T,186.39,09/17/2014,06/30/2017,Big4
V797P-2202D,Bayer HealthCare Pharmaceuticals,07/01/2012,06/30/2017,50419-0325-37,,15X2ML,GADOBUTROL 604.72MG/ML INJ,GADAVIST 604.72MG/ML,DX900,T,T,186.39,09/17/2014,06/30/2017,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,58394-0004-08,,1,OPRELVEKIN 5MG/VIL INJ,NEUMEGA 5MG/VL,BL400,T,T,186.15,01/01/2015,10/31/2019,Big4
V797D-40252,"Supernus Pharmaceuticals, Inc.",09/15/2014,09/14/2019,17772-0121-01,,100,"OXCARBAZEPINE 150MG TAB,SA",OXTELLAR XR 150MG TAB,CN400,T,T,186.02,01/01/2015,09/14/2019,Big4
V797P-5949X,Sanofi Pasteur,06/01/2007,03/31/2016,49281-0514-25,,10X0.25ML,"INFLUENZA VACCINE,QUADRIVALENT (PEDIATRIC)(PF),SYRINGE,0.25ML",FLUZONE QUAD PEDI 2014-15 (PF),IM100,T,F,186.01,07/01/2015,03/31/2016,FSS
V797D-50429,"Alcon Laboratories, Inc.",07/01/2015,06/30/2020,00065-0647-10,,10ML,"DEXAMETHASONE 0.1%/TOBRAMYCIN 0.3% SUSP,OPH",TOBRADEX,OP350,T,T,185.8,07/07/2015,06/30/2020,Big4
V797D-30137,ViiV HealthCare Company,06/01/2013,05/31/2018,49702-0211-20,,100,ZIDOVUDINE 100MG CAP,RETROVIR 100MG CAP,AM800,T,T,185.71,01/01/2015,05/31/2018,Big4
V797P-2004D,"Endo Pharmaceuticals, Inc.",11/15/2011,11/14/2016,52244-0920-10,,100,"ISOSORBIDE DINITRATE 40MG CAP,SA",DILATRATE SR 40MG CAP,CV250,T,T,185.69,09/25/2015,11/14/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-3040-95,,10X2ML,PYRIDOSTIGMINE BR 5MG/ML INJ,REGONOL 5MG/ML INJ,AU300,T,T,185.49,01/01/2015,08/14/2018,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00168-0278-60,,60GM,"AMCINONIDE 0.1% CREAM,TOP","AMCINONIDE 0.1% CREAM,TOP",DE200,F,T,185.34,09/01/2015,08/14/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-2435-32,,1000,BENZTROPINE MESYLATE 2MG TAB,BENZTROPINE MESYLATE 2MG TAB,AU350,F,T,185.26,10/01/2014,09/30/2019,FSS
V797P-5240B,Upsher-Smith,06/01/2011,05/31/2016,00245-0014-01,,100UD,SOTALOL HCL 160MG TAB,SORINE 160MG TAB,CV100,F,T,185.23,06/01/2011,05/31/2016,FSS
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0578-30,,30,RIVAROXABAN 15MG TAB,XARELTO 15 MG TAB,BL110,T,T,185.22,01/01/2015,11/30/2018,Big4
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0342-60,,100,PANCRELIPASE 10500UNT CAP,PANCREAZE TM 10500,GA500,T,T,185.21,01/01/2015,11/30/2018,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,51672-1292-03,,60GM,"HYDROCORTISONE VALERATE 0.2% OINT,USP,TOP","HYDROCORTISONE VALERATE 0.2% OINT,USP,TOP",DE200,F,T,185.16,03/01/2015,03/31/2016,FSS
V797P-2143D,Purdue Pharma LP,05/01/2012,04/30/2017,59011-0460-20,,20,"OXYCODONE HCL 60MG TAB,SA,UD",OXYCONTIN 60MG TAB,CN101,T,T,184.99,01/01/2015,04/30/2017,FSS
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0251-10,,1000,ESCITALOPRAM 20MG TAB,ESCITALOPRAM 20MG TAB,CN609,F,T,184.99,09/04/2013,07/14/2017,FSS
